,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Period,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Przychody ze sprzedaży,1725113.0,1849903.0,2483405.0,3727622.0,4301136.0,4396778.0,4160901.0,4577738.0,4110417.0,2362752.0,2102197.0,2548575.0,2668221.0,2421078.0,1636869.0,1589430.0,1615320.0,2304000.0,3784203.0,3013631.0
Techniczny koszt wytworzenia produkcji sprzedanej,1520959.0,1650280.0,2239144.0,3402681.0,3871297.0,3886953.0,3723351.0,4524371.0,4745731.0,2338079.0,2303820.0,2395707.0,2635671.0,2260144.0,1555626.0,1482107.0,1434197.0,2092109.0,3503837.0,3040137.0
Koszty sprzedaży,31794.0,27946.0,28101.0,28322.0,32324.0,26797.0,30316.0,35519.0,34263.0,26538.0,19935.0,21127.0,22347.0,25537.0,25281.0,22970.0,21035.0,26576.0,30789.0,29706.0
Koszty ogólnego zarządu,102942.0,27946.0,106576.0,137115.0,185299.0,213153.0,210438.0,183611.0,182755.0,120916.0,89694.0,65138.0,65615.0,63261.0,66725.0,67886.0,70374.0,74092.0,76914.0,83217.0
Zysk ze sprzedaży,69418.0,143731.0,109584.0,159504.0,212216.0,269875.0,196796.0,-165763.0,-852332.0,-122781.0,-311252.0,66603.0,-55412.0,72136.0,-10763.0,16467.0,89714.0,111223.0,172663.0,-139429.0
Pozostałe przychody operacyjne,21246.0,12031.0,9311.0,26194.0,36179.0,18405.0,26251.0,31452.0,25493.0,137587.0,27141.0,68017.0,38417.0,-142819.0,55004.0,48834.0,10936.0,28027.0,2923.0,30595.0
Pozostałe koszty operacyjne,21556.0,15169.0,20398.0,25304.0,20251.0,23345.0,10333.0,18257.0,358264.0,188413.0,111641.0,15269.0,10947.0,7147.0,8777.0,4882.0,11118.0,11746.0,8488.0,7799.0
Zysk operacyjny (EBIT),69108.0,140593.0,98497.0,160394.0,228144.0,264935.0,212714.0,-152568.0,-1185103.0,-173607.0,-395752.0,119351.0,-27942.0,-77830.0,35464.0,60419.0,89532.0,127504.0,167098.0,-116633.0
Przychody finansowe,5784.0,8873.0,12357.0,19532.0,64647.0,20917.0,21252.0,36952.0,14995.0,46817.0,37201.0,6736.0,13906.0,18419.0,13734.0,25240.0,18132.0,1913.0,21446.0,16836.0
Koszty finansowe,27134.0,17366.0,17621.0,34893.0,136705.0,76466.0,78088.0,84178.0,153456.0,134765.0,94894.0,38203.0,30687.0,37915.0,34103.0,32585.0,29050.0,22091.0,22846.0,39151.0
Pozostałe przychody (koszty),5763.0,-6.0,-1817.0,4385.0,2821.0,6241.0,-675.0,3203.0,1973.0,3720.0,274777.0,1666.0,-3628.0,-9892.0,141.0,687.0,367.0,112.0,121.0,0.0
Zysk z działalności gospodarczej,53521.0,132094.0,91416.0,149418.0,158907.0,215627.0,155203.0,-196591.0,-1321591.0,-257835.0,-178668.0,89550.0,-48351.0,-107218.0,15236.0,53761.0,78981.0,107438.0,165819.0,-138948.0
