,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Period,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Przychody ze sprzedaży,218524.0,595111.0,252421.0,237737.0,365235.0,170588.0,119041.0,178423.0,136069.0,140489.0,176048.0,266443.0,169214.0,112006.0,153194.0,323023.0,352207.0,247848.0,221822.0,280655.0
Techniczny koszt wytworzenia produkcji sprzedanej,194330.0,567622.0,216755.0,200964.0,327667.0,154933.0,99201.0,160486.0,123426.0,125560.0,153158.0,241214.0,177707.0,108285.0,142706.0,304640.0,323413.0,230095.0,209303.0,295819.0
Koszty sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koszty ogólnego zarządu,10994.0,12075.0,22233.0,20427.0,18097.0,15586.0,17429.0,15545.0,14658.0,15157.0,16209.0,15574.0,15194.0,13328.0,13315.0,12737.0,14652.0,14899.0,16462.0,16511.0
Zysk ze sprzedaży,13200.0,15414.0,13433.0,16346.0,19471.0,69.0,2411.0,2392.0,-2015.0,-228.0,6681.0,9655.0,-23687.0,-9607.0,-2827.0,5646.0,14142.0,2854.0,-3943.0,-31675.0
Pozostałe przychody operacyjne,376.0,24123.0,1050.0,6361.0,10010.0,10554.0,7577.0,6573.0,1369.0,4139.0,1496.0,1533.0,2022.0,27437.0,5066.0,2094.0,3274.0,2788.0,7337.0,7452.0
Pozostałe koszty operacyjne,1120.0,4519.0,2112.0,5550.0,10103.0,5500.0,4827.0,1392.0,3158.0,4648.0,2305.0,1636.0,2068.0,742.0,1424.0,1281.0,375.0,905.0,820.0,1481.0
Zysk operacyjny (EBIT),12456.0,35018.0,12371.0,17157.0,19378.0,5123.0,5161.0,7573.0,-3804.0,-737.0,5872.0,9552.0,-23733.0,17088.0,815.0,6459.0,17041.0,4737.0,2574.0,-25704.0
Przychody finansowe,9627.0,1469.0,2655.0,2509.0,2670.0,1551.0,520.0,843.0,1416.0,2097.0,582.0,961.0,921.0,555.0,685.0,1843.0,847.0,1818.0,2069.0,1497.0
Koszty finansowe,8520.0,7764.0,2557.0,2598.0,1144.0,1895.0,1010.0,1522.0,1672.0,1815.0,2657.0,2860.0,1883.0,1024.0,924.0,2077.0,2438.0,2596.0,3589.0,6238.0
Pozostałe przychody (koszty),2985.0,2238.0,409.0,3011.0,-141.0,-80.0,154.0,668.0,390.0,61.0,1166.0,-946.0,-1264.0,3461.0,1623.0,3476.0,2468.0,4189.0,124.0,0.0
Zysk z działalności gospodarczej,16548.0,30961.0,12878.0,20079.0,20763.0,4699.0,4825.0,7562.0,-3670.0,-394.0,4963.0,6707.0,-25959.0,20080.0,2199.0,9701.0,17918.0,8148.0,1178.0,-30445.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,16548.0,30961.0,12878.0,20079.0,20763.0,4699.0,4825.0,7562.0,-3670.0,-394.0,4963.0,6707.0,-25959.0,20080.0,2199.0,9701.0,17918.0,8148.0,1178.0,-30445.0
Zysk (strata) netto z działalności zaniechanej,0.0,-602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,12843.0,24824.0,10376.0,13776.0,15401.0,2639.0,4945.0,5609.0,-3152.0,-1013.0,3278.0,4154.0,-23144.0,16976.0,1839.0,8043.0,14008.0,6280.0,526.0,-24348.0
Zysk netto akcjonariuszy jednostki dominującej,12793.0,24759.0,9692.0,12368.0,12721.0,356.0,4319.0,4982.0,-3858.0,-34.0,3751.0,4432.0,-23332.0,16976.0,1923.0,7866.0,13863.0,6143.0,23.0,-24483.0
Aktywa trwałe,76255.0,23505.0,42871.0,75880.0,94558.0,99749.0,101751.0,96320.0,100721.0,104356.0,99961.0,81783.0,83575.0,82670.0,86785.0,113488.0,107632.0,109428.0,61768.0,68911.0
Wartości niematerialne i prawne,1150.0,2014.0,1410.0,1159.0,968.0,484.0,270.0,194.0,296.0,300.0,190.0,508.0,391.0,242.0,182.0,130.0,76.0,89.0,81.0,38.0
