,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Period,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Przychody ze sprzedaży,178846.0,176591.0,188346.0,117910.0,92569.0,88287.0,93910.0,101517.0,128112.0,119549.0,116496.0,141553.0,185675.0,224273.0,239941.0,231981.0,204079.0,220826.0,254952.0,222218.0
Techniczny koszt wytworzenia produkcji sprzedanej,128393.0,127554.0,135093.0,90398.0,78940.0,76427.0,71839.0,71450.0,100014.0,94257.0,90352.0,109675.0,135147.0,160257.0,167530.0,152931.0,151939.0,179282.0,178114.0,161728.0
Koszty sprzedaży,15996.0,20599.0,23219.0,7925.0,4009.0,4081.0,3952.0,3232.0,5274.0,5237.0,5273.0,7081.0,8920.0,11475.0,10746.0,10461.0,11441.0,15580.0,15334.0,10896.0
Koszty ogólnego zarządu,19536.0,18139.0,19616.0,19795.0,14488.0,14097.0,15838.0,17504.0,19128.0,18212.0,16174.0,16703.0,19484.0,26862.0,31351.0,33099.0,32238.0,33819.0,36833.0,37749.0
Zysk ze sprzedaży,14921.0,10299.0,10418.0,-208.0,-4868.0,-6318.0,2281.0,9331.0,3696.0,1843.0,4697.0,8094.0,22124.0,25679.0,30314.0,35490.0,8461.0,-7855.0,24671.0,11845.0
Pozostałe przychody operacyjne,1725.0,1821.0,1815.0,2591.0,1132.0,1338.0,989.0,3557.0,2142.0,1064.0,964.0,991.0,1896.0,1065.0,1376.0,1141.0,3092.0,2736.0,834.0,1538.0
Pozostałe koszty operacyjne,2321.0,1147.0,1152.0,1114.0,527.0,1251.0,852.0,1055.0,954.0,479.0,425.0,478.0,436.0,4891.0,1768.0,1376.0,875.0,573.0,1952.0,1213.0
Zysk operacyjny (EBIT),14325.0,10973.0,11081.0,1269.0,-4263.0,-6231.0,2418.0,11833.0,4884.0,2428.0,5236.0,8607.0,23584.0,21853.0,29922.0,35255.0,10678.0,-5692.0,23553.0,12170.0
Przychody finansowe,607.0,721.0,262.0,3623.0,3953.0,261.0,573.0,671.0,365.0,597.0,690.0,746.0,606.0,3571.0,3571.0,981.0,3608.0,5464.0,1322.0,4055.0
Koszty finansowe,4067.0,3377.0,2249.0,2297.0,1743.0,3820.0,1635.0,1520.0,2261.0,1614.0,1191.0,1411.0,1515.0,369.0,3074.0,3700.0,4090.0,3499.0,7603.0,8598.0
Pozostałe przychody (koszty),0.0,0.0,0.0,78065.0,0.0,0.0,0.0,0.0,-106.0,-189.0,-258.0,-799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,10865.0,8317.0,9094.0,80660.0,-2053.0,-9790.0,1356.0,10984.0,2882.0,1222.0,4477.0,7143.0,22675.0,25055.0,30419.0,32536.0,10196.0,-3727.0,17272.0,7627.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,10865.0,8317.0,9094.0,80660.0,-2053.0,-9790.0,1356.0,10984.0,2882.0,1222.0,4477.0,7143.0,22675.0,25055.0,30419.0,32536.0,10196.0,-3727.0,17272.0,7627.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,8487.0,7370.0,7651.0,62609.0,-1878.0,-9440.0,1330.0,9022.0,2026.0,611.0,3372.0,5342.0,17898.0,13191.0,23414.0,24782.0,6206.0,-3405.0,10843.0,3668.0
Zysk netto akcjonariuszy jednostki dominującej,8288.0,7349.0,7620.0,62396.0,-1825.0,-9442.0,1511.0,8594.0,1895.0,654.0,3373.0,5288.0,17600.0,13364.0,23091.0,24091.0,6270.0,-2397.0,10595.0,3999.0
Aktywa trwałe,142349.0,136691.0,88791.0,87767.0,81319.0,83523.0,77220.0,84222.0,82298.0,80463.0,94467.0,102971.0,138339.0,155419.0,173688.0,200342.0,181307.0,172744.0,171231.0,180779.0
Wartości niematerialne i prawne,341.0,278.0,171.0,336.0,315.0,253.0,210.0,1081.0,1002.0,840.0,576.0,946.0,6905.0,3351.0,3674.0,3556.0,3594.0,1504.0,1964.0,1485.0
Rzeczowe składniki majątku trwałego,139969.0,134583.0,87228.0,85211.0,80028.0,82262.0,76313.0,81175.0,78802.0,74917.0,78365.0,89196.0,119315.0,147034.0,164885.0,190530.0,170274.0,163912.0,162575.0,172639.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,860.0,870.0,856.0,842.0,98.0,98.0,98.0,123.0,644.0,3120.0,3036.0,113.0,113.0,113.0,113.0,1206.0,1208.0,956.0,946.0,1266.0
Pozostałe aktywa trwałe,1179.0,960.0,536.0,1378.0,878.0,910.0,599.0,1843.0,1850.0,1586.0,12490.0,12716.0,12006.0,4921.0,5016.0,5050.0,6231.0,6372.0,5746.0,5389.0
Aktywa obrotowe,70895.0,66659.0,130415.0,83863.0,68005.0,56228.0,49214.0,72385.0,77140.0,74119.0,93617.0,117917.0,133827.0,148468.0,160237.0,163280.0,183531.0,180745.0,204783.0,197714.0
Zapasy,36907.0,29340.0,18509.0,34955.0,39476.0,30159.0,19731.0,45974.0,44706.0,40499.0,68032.0,64111.0,77283.0,84134.0,78065.0,85893.0,110198.0,97165.0,105143.0,109884.0
Należności krótkoterminowe,29356.0,31655.0,23420.0,18726.0,19507.0,14960.0,12003.0,19566.0,18404.0,17377.0,13553.0,22355.0,28080.0,28561.0,33695.0,28795.0,29455.0,34482.0,35060.0,32708.0
Inwestycje krótkoterminowe,4328.0,5176.0,6006.0,30113.0,8948.0,11026.0,17405.0,6701.0,13400.0,16057.0,5225.0,30194.0,26908.0,34946.0,46183.0,48592.0,25631.0,49098.0,64580.0,55122.0
Środki pieniężne i inne aktywa pieniężne,4328.0,5176.0,6006.0,30113.0,8948.0,11026.0,17405.0,6701.0,12895.0,15896.0,2434.0,24838.0,24176.0,30638.0,39806.0,42033.0,18350.0,41973.0,57687.0,44732.0
Pozostałe aktywa obrotowe,304.0,488.0,99.0,69.0,74.0,83.0,75.0,144.0,630.0,186.0,6807.0,1257.0,1556.0,827.0,2294.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,82381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18247.0,0.0,0.0,0.0
