,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Period,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Przychody ze sprzedaży,358260.0,381406.0,411646.0,473996.0,522830.0,526224.0,531699.0,550640.0,576521.0,573903.0,545972.0,550131.0,575636.0,566998.0,586777.0,717082.0,821330.0,794863.0,791686.0,857773.0
Techniczny koszt wytworzenia produkcji sprzedanej,262204.0,271212.0,289131.0,326302.0,349624.0,351956.0,351976.0,381550.0,379720.0,360733.0,343558.0,340192.0,351874.0,341583.0,341059.0,412999.0,475688.0,479608.0,487453.0,473569.0
Koszty sprzedaży,36508.0,38081.0,44183.0,57013.0,67302.0,65558.0,66310.0,71302.0,79830.0,91891.0,82782.0,84130.0,117120.0,107823.0,104928.0,142173.0,156306.0,151894.0,142605.0,151425.0
Koszty ogólnego zarządu,25546.0,28786.0,32431.0,37152.0,41568.0,46956.0,50586.0,52486.0,57882.0,59601.0,57853.0,59410.0,40372.0,44391.0,57799.0,77009.0,84815.0,88117.0,92836.0,112711.0
Zysk ze sprzedaży,34002.0,43327.0,45901.0,53529.0,64336.0,61754.0,62827.0,45302.0,59089.0,61678.0,61779.0,66399.0,66270.0,73201.0,82991.0,84901.0,104521.0,75244.0,68792.0,120068.0
Pozostałe przychody operacyjne,2468.0,927.0,1138.0,1903.0,1867.0,4688.0,5210.0,1306.0,648.0,1110.0,1582.0,1673.0,1006.0,3568.0,3742.0,2397.0,1536.0,2268.0,6256.0,5785.0
Pozostałe koszty operacyjne,4576.0,2121.0,3226.0,3345.0,5841.0,4935.0,5811.0,5772.0,3198.0,3957.0,4836.0,2881.0,2613.0,2869.0,7086.0,8328.0,3521.0,2057.0,5627.0,4849.0
Zysk operacyjny (EBIT),31894.0,42133.0,43813.0,52087.0,60362.0,61507.0,62226.0,40836.0,56539.0,58831.0,58525.0,65191.0,64663.0,73900.0,79647.0,78970.0,102536.0,75455.0,69421.0,121004.0
Przychody finansowe,8567.0,1693.0,872.0,648.0,1490.0,668.0,1004.0,997.0,2053.0,643.0,1053.0,526.0,990.0,336.0,583.0,2406.0,3411.0,3111.0,5368.0,4551.0
Koszty finansowe,3223.0,3926.0,2853.0,6849.0,15234.0,7876.0,4958.0,19728.0,4550.0,4853.0,11935.0,9336.0,2331.0,4246.0,2015.0,2794.0,2516.0,2134.0,21910.0,24907.0
Pozostałe przychody (koszty),55.0,573.0,624.0,661.0,810.0,381.0,397.0,117.0,424.0,347.0,224.0,220.0,397.0,296.0,226.0,370.0,549.0,378.0,134.0,366.0
Zysk z działalności gospodarczej,37293.0,40473.0,42456.0,46547.0,47428.0,54680.0,58669.0,22222.0,54466.0,54968.0,47867.0,56601.0,63719.0,70286.0,78441.0,78952.0,103980.0,76810.0,53013.0,101014.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
