,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Period,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Przychody ze sprzedaży,30784.0,80473.0,12726.0,20961.0,28008.0,24689.0,24166.0,25185.0,18021.0,17964.0,4310.0,4970.0,2925.0,1640.0,1177.0,929.0,871.0,760.0,599.0,553.0
Techniczny koszt wytworzenia produkcji sprzedanej,29241.0,69741.0,13166.0,17370.0,18027.0,12946.0,12818.0,11896.0,7403.0,6069.0,5534.0,4849.0,4550.0,3260.0,3130.0,2576.0,3081.0,2669.0,3843.0,3024.0
Koszty sprzedaży,0.0,1493.0,793.0,1165.0,1809.0,1201.0,1504.0,2066.0,826.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koszty ogólnego zarządu,3060.0,7356.0,5861.0,11854.0,10675.0,10416.0,8614.0,9356.0,3946.0,6809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk ze sprzedaży,-1517.0,1883.0,-7094.0,-9428.0,-2503.0,126.0,1230.0,1867.0,5846.0,4463.0,-1224.0,121.0,-1625.0,-1620.0,-1953.0,-1647.0,-2210.0,-1909.0,-3244.0,-2471.0
Pozostałe przychody operacyjne,999.0,1420.0,12285.0,57201.0,13342.0,3073.0,29683.0,21062.0,-13456.0,-914.0,8115.0,2849.0,735.0,5036.0,-5221.0,1269.0,9372.0,9249.0,5917.0,10256.0
Pozostałe koszty operacyjne,595.0,2968.0,4541.0,4548.0,603.0,1369.0,2615.0,6193.0,622.0,3178.0,22.0,12.0,220.0,49.0,75.0,140.0,129.0,9.0,116.0,1570.0
Zysk operacyjny (EBIT),-1113.0,335.0,650.0,43225.0,10236.0,1830.0,28298.0,16736.0,-8232.0,371.0,6869.0,2958.0,-1110.0,3367.0,-7249.0,-518.0,7033.0,7331.0,2557.0,6215.0
Przychody finansowe,2808.0,21707.0,716.0,1052.0,3455.0,3555.0,3723.0,1447.0,6223.0,242.0,2155.0,573.0,3932.0,755.0,806.0,829.0,9693.0,704.0,1760.0,1374.0
Koszty finansowe,826.0,2376.0,853.0,2345.0,10779.0,3274.0,15968.0,31352.0,4228.0,3710.0,168.0,5.0,1910.0,141.0,169.0,162.0,47.0,116.0,118.0,4.0
Pozostałe przychody (koszty),0.0,0.0,10604.0,-76.0,-237.0,102.0,79.0,94.0,-179.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,869.0,19666.0,11117.0,41856.0,2675.0,2213.0,16132.0,-13075.0,-6416.0,-3169.0,8856.0,3526.0,912.0,3981.0,-6612.0,149.0,16679.0,7919.0,4199.0,7585.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,869.0,19666.0,11117.0,41856.0,2675.0,2213.0,16132.0,-13075.0,-6416.0,-3169.0,8856.0,3526.0,912.0,3981.0,-6612.0,149.0,16679.0,7919.0,4199.0,7585.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,-4206.0,-3235.0,-2236.0,-402.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,869.0,15651.0,12835.0,40136.0,-2914.0,-1106.0,8471.0,-16316.0,-5280.0,-4039.0,8856.0,3526.0,912.0,3981.0,-6612.0,149.0,16679.0,7919.0,4199.0,7585.0
Zysk netto akcjonariuszy jednostki dominującej,869.0,15651.0,11915.0,40138.0,-2829.0,-541.0,8866.0,-16351.0,-5246.0,-4031.0,8856.0,3526.0,912.0,3981.0,-6612.0,149.0,16679.0,7919.0,4199.0,7585.0
Aktywa trwałe,16244.0,16714.0,51429.0,225085.0,184462.0,187412.0,269768.0,245644.0,214640.0,196503.0,188362.0,191437.0,193699.0,196122.0,174363.0,175866.0,168537.0,158950.0,185823.0,196493.0
Wartości niematerialne i prawne,12.0,3506.0,1482.0,344.0,5080.0,4813.0,4454.0,4403.0,53.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rzeczowe składniki majątku trwałego,700.0,11710.0,3221.0,4033.0,5268.0,5779.0,2455.0,1831.0,1940.0,1048.0,57.0,20.0,15.0,54.0,130.0,309.0,166.0,77.0,69.0,68.0
Należności długoterminowe,0.0,20.0,30.0,0.0,107.0,214.0,137.0,121.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,14983.0,0.0,41721.0,215835.0,166517.0,167313.0,252841.0,231385.0,206383.0,190800.0,186532.0,189570.0,192601.0,195472.0,173821.0,175419.0,168281.0,158720.0,185518.0,196248.0
Pozostałe aktywa trwałe,549.0,1478.0,4975.0,4873.0,7490.0,9293.0,9881.0,7904.0,6262.0,4620.0,1772.0,1847.0,1083.0,596.0,412.0,138.0,90.0,153.0,236.0,177.0
Aktywa obrotowe,8277.0,28294.0,29952.0,81888.0,104649.0,99424.0,29464.0,40356.0,57097.0,65520.0,602.0,1458.0,1937.0,3352.0,18787.0,1083.0,20779.0,41482.0,11852.0,8863.0
Zapasy,0.0,1813.0,4200.0,7918.0,62510.0,63635.0,6059.0,34892.0,38556.0,50037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Należności krótkoterminowe,8066.0,16880.0,4008.0,14659.0,32059.0,32368.0,19091.0,3003.0,1444.0,2503.0,178.0,1198.0,1870.0,835.0,823.0,560.0,3301.0,16832.0,8063.0,6170.0
Inwestycje krótkoterminowe,172.0,9391.0,21350.0,59056.0,9785.0,3032.0,3677.0,2328.0,4406.0,3788.0,306.0,175.0,37.0,2469.0,17923.0,508.0,17454.0,24624.0,3753.0,2651.0
Środki pieniężne i inne aktywa pieniężne,172.0,9391.0,3957.0,38747.0,9052.0,1076.0,1751.0,528.0,1887.0,1685.0,4.0,18.0,37.0,44.0,191.0,335.0,93.0,1669.0,112.0,209.0
Pozostałe aktywa obrotowe,39.0,210.0,394.0,255.0,295.0,379.0,320.0,114.0,191.0,192.0,118.0,85.0,30.0,48.0,41.0,15.0,24.0,26.0,36.0,42.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,10.0,317.0,19.0,12500.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,24521.0,45008.0,81381.0,306973.0,289111.0,286836.0,299232.0,286000.0,271737.0,262023.0,188964.0,192895.0,195636.0,199474.0,193150.0,176949.0,189316.0,200432.0,197675.0,205356.0
Kapitał własny akcjonariuszy jednostki dominującej,3225.0,26277.0,48955.0,194744.0,189396.0,189016.0,196172.0,178802.0,173562.0,169531.0,186207.0,189733.0,190416.0,194536.0,188147.0,172093.0,188349.0,192624.0,196823.0,204518.0
Kapitał (fundusz) podstawowy,8335.0,8335.0,9712.0,15212.0,15212.0,15212.0,15212.0,15212.0,15212.0,15212.0,15212.0,15212.0,15212.0,15212.0,15212.0,15212.0,15130.0,15205.0,15270.0,15380.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,11594.0,12537.0,26062.0,141238.0,231607.0,240415.0,239482.0,275151.0,259253.0,249393.0,161098.0,169954.0,172221.0,173067.0,173067.0,165436.0,165394.0,178289.0,188707.0,188707.0
Udziały niekontrolujące,0.0,417.0,873.0,130.0,-262.0,-539.0,-119.0,65.0,144.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
