,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Period,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Przychody ze sprzedaży,97074.0,134655.0,145132.0,224971.0,171006.0,258312.0,125605.0,232442.0,410885.0,262967.0,84925.0,122009.0,144266.0,170127.0,252783.0,374038.0,296728.0,223160.0,185212.0,209770.0
Techniczny koszt wytworzenia produkcji sprzedanej,82430.0,125852.0,137483.0,216470.0,158712.0,230430.0,109539.0,213524.0,413958.0,286027.0,73587.0,102464.0,120808.0,146132.0,223862.0,347546.0,270138.0,197388.0,155705.0,182370.0
Koszty sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koszty ogólnego zarządu,7780.0,7688.0,7971.0,8791.0,10263.0,14029.0,11775.0,12367.0,12522.0,10497.0,9119.0,8250.0,11456.0,12088.0,13069.0,16086.0,15705.0,17088.0,18182.0,17970.0
Zysk ze sprzedaży,6864.0,1115.0,-322.0,-290.0,2031.0,13853.0,4291.0,6551.0,-15595.0,-33557.0,2219.0,11295.0,12002.0,11907.0,15852.0,10406.0,10885.0,8684.0,11325.0,9430.0
Pozostałe przychody operacyjne,2126.0,1889.0,868.0,933.0,1054.0,2652.0,2995.0,1785.0,2251.0,2019.0,492.0,426.0,1193.0,2896.0,2640.0,11956.0,18129.0,16697.0,14395.0,12258.0
Pozostałe koszty operacyjne,2770.0,1572.0,1122.0,837.0,780.0,2062.0,1841.0,2900.0,1372.0,142.0,1442.0,707.0,4443.0,3961.0,4781.0,9625.0,7648.0,14329.0,21021.0,15514.0
Zysk operacyjny (EBIT),6220.0,1432.0,-576.0,-194.0,2305.0,14443.0,5445.0,5436.0,-14716.0,-31680.0,1269.0,11014.0,8752.0,10842.0,13711.0,12737.0,21366.0,11052.0,4699.0,6174.0
Przychody finansowe,939.0,618.0,94.0,346.0,4176.0,1603.0,407.0,2083.0,43.0,1102.0,4717.0,546.0,203.0,318.0,9.0,1333.0,489.0,838.0,472.0,974.0
Koszty finansowe,988.0,2315.0,1300.0,2699.0,696.0,162.0,485.0,197.0,3829.0,847.0,1150.0,1260.0,968.0,953.0,933.0,2035.0,1551.0,582.0,1047.0,3494.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,6171.0,-265.0,-1782.0,-2547.0,5785.0,15884.0,5367.0,7322.0,-18502.0,-31425.0,4836.0,10300.0,7987.0,10207.0,12787.0,12035.0,20304.0,11308.0,4124.0,3654.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,6171.0,-265.0,-1782.0,-2547.0,5785.0,15884.0,5367.0,7322.0,-18502.0,-31425.0,4836.0,10300.0,7987.0,10207.0,12787.0,12035.0,20304.0,11308.0,4124.0,3654.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,4148.0,-556.0,-1674.0,-2834.0,4711.0,11906.0,4092.0,6104.0,-17962.0,-28226.0,3074.0,4701.0,6111.0,7694.0,10534.0,10650.0,16231.0,9454.0,2408.0,5392.0
Zysk netto akcjonariuszy jednostki dominującej,4148.0,-556.0,-1674.0,-2834.0,4711.0,11906.0,4092.0,6104.0,-17962.0,-28226.0,3074.0,4701.0,6111.0,7694.0,10534.0,10650.0,16231.0,9454.0,2408.0,5392.0
Aktywa trwałe,19359.0,19569.0,17943.0,17509.0,18803.0,21816.0,20520.0,28040.0,28143.0,28015.0,24063.0,21644.0,24827.0,25012.0,47055.0,42409.0,29692.0,28827.0,25097.0,45116.0
Wartości niematerialne i prawne,30.0,63.0,70.0,13.0,180.0,124.0,37.0,325.0,248.0,163.0,418.0,198.0,8.0,62.0,14245.0,11470.0,8060.0,4890.0,1876.0,115.0
Rzeczowe składniki majątku trwałego,17627.0,16632.0,14645.0,14851.0,15895.0,18903.0,18589.0,23577.0,23097.0,20757.0,17869.0,15815.0,16062.0,15440.0,21945.0,21043.0,13396.0,16067.0,14823.0,33593.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inwestycje długoterminowe,129.0,228.0,228.0,110.0,110.0,91.0,91.0,91.0,91.0,91.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pozostałe aktywa trwałe,1573.0,2646.0,3000.0,2535.0,2618.0,2698.0,1803.0,4047.0,4707.0,7004.0,5748.0,5603.0,8729.0,9510.0,10865.0,9896.0,8236.0,7870.0,8398.0,11408.0
Aktywa obrotowe,43489.0,48060.0,58563.0,70421.0,73415.0,82090.0,52840.0,137343.0,101857.0,60913.0,44385.0,64459.0,66874.0,75199.0,144954.0,160517.0,220272.0,136629.0,124129.0,136023.0
Zapasy,117.0,99.0,172.0,144.0,234.0,379.0,125.0,2807.0,727.0,521.0,363.0,249.0,162.0,181.0,5086.0,1757.0,1653.0,2068.0,2190.0,11692.0
Należności krótkoterminowe,29735.0,31268.0,36175.0,39938.0,47019.0,41102.0,36452.0,97299.0,55175.0,44389.0,37601.0,45144.0,47909.0,44306.0,93650.0,110078.0,135952.0,70311.0,74457.0,67492.0
Inwestycje krótkoterminowe,7205.0,2286.0,1501.0,9512.0,11375.0,18249.0,7147.0,12235.0,28499.0,9879.0,900.0,13601.0,5637.0,3175.0,2196.0,23208.0,64412.0,44634.0,32276.0,27121.0
Środki pieniężne i inne aktywa pieniężne,7205.0,2286.0,1501.0,9512.0,11375.0,18249.0,7147.0,12235.0,28499.0,9879.0,900.0,13601.0,5637.0,3175.0,2196.0,23208.0,64412.0,44634.0,32276.0,27121.0
