,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Period,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Przychody ze sprzedaży,82032.0,98593.0,154255.0,222567.0,241505.0,175446.0,215351.0,294490.0,259393.0,209471.0,192492.0,182411.0,180487.0,201294.0,223721.0,229366.0,190643.0,209851.0,200943.0,203725.0
Techniczny koszt wytworzenia produkcji sprzedanej,55222.0,59980.0,90549.0,136792.0,178319.0,153246.0,168216.0,198387.0,195711.0,183126.0,168990.0,145065.0,144579.0,148956.0,141642.0,144648.0,145724.0,155037.0,155360.0,153592.0
Koszty sprzedaży,5978.0,5078.0,7925.0,7441.0,4750.0,6674.0,6576.0,10433.0,16742.0,8026.0,12949.0,11822.0,6380.0,2601.0,2577.0,2478.0,1342.0,1628.0,1909.0,2274.0
Koszty ogólnego zarządu,8070.0,7768.0,9795.0,10034.0,10605.0,10373.0,10675.0,13441.0,13120.0,14793.0,16179.0,17799.0,16501.0,15236.0,17157.0,19609.0,18079.0,20975.0,24088.0,23414.0
Zysk ze sprzedaży,12762.0,25767.0,45986.0,68300.0,47831.0,5153.0,29884.0,72229.0,33820.0,3526.0,-5626.0,7725.0,13027.0,34501.0,62345.0,62631.0,25498.0,32211.0,19586.0,24445.0
Pozostałe przychody operacyjne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3482.0,6272.0,497.0,1021.0,1381.0,2388.0,1915.0,883.0,705.0
Pozostałe koszty operacyjne,161.0,384.0,365.0,1707.0,6884.0,1194.0,2555.0,-279.0,1216.0,-381.0,-1446.0,2184.0,2691.0,4018.0,7549.0,4963.0,2327.0,2164.0,5160.0,2332.0
Zysk operacyjny (EBIT),12601.0,25383.0,45621.0,66593.0,40947.0,3959.0,27329.0,72508.0,32604.0,3907.0,-4180.0,9023.0,16608.0,30980.0,55817.0,59049.0,25559.0,31962.0,15309.0,22818.0
Przychody finansowe,168.0,583.0,428.0,1549.0,431.0,1501.0,853.0,327.0,1774.0,504.0,569.0,1128.0,1635.0,1126.0,1798.0,1123.0,736.0,1154.0,5143.0,4140.0
Koszty finansowe,30.0,3675.0,4987.0,6010.0,11099.0,12118.0,14095.0,11329.0,8373.0,3511.0,2571.0,2587.0,847.0,1253.0,128.0,1561.0,1335.0,600.0,2762.0,2687.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,185.0,80.0,-627.0,-567.0,-368.0,-507.0,-171.0,-274.0,-566.0,101.0,677.0,475.0,-50.0,-647.0,427.0,933.0
Zysk z działalności gospodarczej,12739.0,22291.0,41062.0,62132.0,30464.0,-6578.0,13460.0,60939.0,25637.0,393.0,-6353.0,7290.0,16830.0,30954.0,58164.0,59086.0,24910.0,31869.0,18117.0,25204.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,12739.0,22291.0,41062.0,62132.0,30464.0,-6578.0,13460.0,60939.0,25637.0,393.0,-6353.0,7290.0,16830.0,30954.0,58164.0,59086.0,24910.0,31869.0,18117.0,25204.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk netto,10862.0,18181.0,32928.0,50881.0,25853.0,-5484.0,10231.0,49349.0,20427.0,93.0,-5590.0,5508.0,12892.0,24225.0,46997.0,46201.0,20189.0,24978.0,14455.0,20454.0
Zysk netto akcjonariuszy jednostki dominującej,10862.0,18181.0,32928.0,50881.0,25853.0,-5484.0,10231.0,49349.0,20427.0,93.0,-5590.0,5508.0,12892.0,24225.0,46997.0,46201.0,20189.0,24978.0,14455.0,20454.0
Aktywa trwałe,84163.0,114654.0,181594.0,293421.0,412116.0,450395.0,423450.0,383759.0,330273.0,277385.0,225546.0,206997.0,212011.0,216932.0,238470.0,275364.0,283631.0,283518.0,310561.0,283425.0
Wartości niematerialne i prawne,743.0,765.0,860.0,796.0,641.0,669.0,501.0,1060.0,787.0,578.0,251.0,766.0,201.0,400.0,226.0,229.0,261.0,241.0,149.0,308.0
Rzeczowe składniki majątku trwałego,83410.0,113879.0,180724.0,287997.0,404719.0,442947.0,416873.0,374209.0,323468.0,271427.0,220269.0,201218.0,205746.0,210073.0,229623.0,268479.0,256842.0,275953.0,283187.0,274020.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,992.0,921.0,989.0,945.0,981.0,0.0,0.0,0.0,20000.0,0.0,20000.0,265.0
Inwestycje długoterminowe,10.0,10.0,10.0,119.0,2302.0,2380.0,1732.0,1162.0,792.0,280.0,86.0,0.0,0.0,1155.0,1786.0,2261.0,2211.0,1500.0,1844.0,2723.0
Pozostałe aktywa trwałe,0.0,0.0,0.0,4509.0,4454.0,4399.0,4344.0,4288.0,4234.0,4179.0,3951.0,4068.0,5083.0,5304.0,6835.0,4395.0,4317.0,5824.0,5381.0,6109.0
Aktywa obrotowe,31998.0,39212.0,61725.0,104468.0,80610.0,94186.0,88319.0,123982.0,124261.0,107869.0,106594.0,121896.0,123921.0,119264.0,129755.0,117808.0,107061.0,117342.0,85829.0,112389.0
Zapasy,9289.0,9945.0,15288.0,21302.0,16044.0,13313.0,5790.0,5203.0,5978.0,6807.0,6856.0,5847.0,3630.0,5710.0,6332.0,7387.0,7432.0,8415.0,8812.0,7363.0
Należności krótkoterminowe,21277.0,27825.0,44186.0,53328.0,58507.0,60587.0,76317.0,99796.0,88596.0,71272.0,67628.0,81085.0,83343.0,87752.0,73036.0,61383.0,33274.0,59237.0,41818.0,62860.0
Inwestycje krótkoterminowe,1432.0,1442.0,2251.0,29838.0,6059.0,20286.0,6212.0,18983.0,29687.0,29790.0,32110.0,34964.0,36948.0,25802.0,50387.0,49038.0,57765.0,49690.0,35199.0,42166.0
Środki pieniężne i inne aktywa pieniężne,1432.0,1442.0,2251.0,29838.0,6059.0,19368.0,6034.0,18983.0,29538.0,29748.0,32110.0,34964.0,36948.0,25802.0,50387.0,48970.0,57765.0,49684.0,35199.0,42135.0
Pozostałe aktywa obrotowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590.0,0.0,0.0,0.0
Aktywa razem,116161.0,153866.0,243319.0,397889.0,492726.0,544581.0,511769.0,507741.0,454534.0,385254.0,332140.0,328893.0,335932.0,336196.0,368225.0,393172.0,390692.0,400860.0,396390.0,395814.0
