,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Period,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Przychody ze sprzedaży,546289.0,685851.0,815135.0,1274332.0,1622999.0,2003095.0,2079358.0,2492510.0,3223755.0,4116302.0,4769288.0,5130353.0,6019046.0,7029425.0,8046756.0,9899243.0,7848079.0,14029674.0,15926504.0,17406200.0
Techniczny koszt wytworzenia produkcji sprzedanej,251198.0,311624.0,368478.0,521362.0,657969.0,945223.0,946144.0,1068774.0,1396690.0,1707151.0,1976788.0,2387524.0,3085236.0,3309459.0,3645497.0,4753528.0,3764140.0,5922431.0,7913442.0,8439700.0
Koszty sprzedaży,204896.0,273937.0,342074.0,497610.0,637437.0,772647.0,837258.0,967910.0,1228471.0,1604796.0,1942937.0,2012420.0,2405007.0,2751848.0,3023609.0,3676135.0,3368322.0,5216108.0,5840123.0,5645900.0
Koszty ogólnego zarządu,34378.0,39549.0,49425.0,69867.0,93248.0,89896.0,91114.0,102347.0,132285.0,154409.0,205411.0,179247.0,203799.0,348091.0,508564.0,536967.0,479250.0,744824.0,862375.0,918900.0
Zysk ze sprzedaży,55817.0,60741.0,55158.0,185493.0,234345.0,195329.0,204842.0,353479.0,466309.0,649946.0,644152.0,551162.0,325004.0,620027.0,869086.0,932613.0,236367.0,2146311.0,1310564.0,2401700.0
Pozostałe przychody operacyjne,7332.0,6029.0,4814.0,5492.0,8647.0,28184.0,22646.0,20590.0,27683.0,33797.0,45889.0,24231.0,39424.0,35770.0,35627.0,21518.0,126924.0,80005.0,95929.0,66900.0
Pozostałe koszty operacyjne,10491.0,7981.0,10556.0,15710.0,28218.0,42235.0,28472.0,30963.0,39575.0,68116.0,80938.0,72704.0,138007.0,77363.0,148153.0,148459.0,210267.0,747345.0,222095.0,185100.0
Zysk operacyjny (EBIT),52658.0,58789.0,49416.0,175275.0,214774.0,181278.0,199016.0,343106.0,454417.0,615627.0,609103.0,502689.0,226421.0,578434.0,756560.0,805672.0,153024.0,1478971.0,1184398.0,2283500.0
Przychody finansowe,5230.0,691.0,6506.0,1532.0,18376.0,2976.0,10690.0,13541.0,2214.0,2348.0,3002.0,1981.0,1307.0,4754.0,8420.0,10914.0,71508.0,26345.0,126936.0,98000.0
Koszty finansowe,5217.0,7375.0,7617.0,10975.0,19925.0,45003.0,28888.0,25624.0,32495.0,94104.0,152210.0,90302.0,33650.0,19517.0,41300.0,151396.0,341046.0,273306.0,223849.0,334300.0
Pozostałe przychody (koszty),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk z działalności gospodarczej,52671.0,52105.0,48305.0,165832.0,213225.0,139251.0,180818.0,331023.0,424136.0,523871.0,459895.0,414368.0,194078.0,563671.0,723680.0,665190.0,-116514.0,1232010.0,1087485.0,2047200.0
Wynik zdarzeń nadzwyczajnych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk przed opodatkowaniem,52671.0,52105.0,48305.0,165832.0,213225.0,139251.0,180818.0,331023.0,424136.0,523871.0,459895.0,414368.0,194078.0,563671.0,723680.0,665190.0,-116514.0,1232010.0,1087485.0,2047200.0
Zysk (strata) netto z działalności zaniechanej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-383875.0,0.0
Zysk netto,42156.0,40053.0,39323.0,134749.0,167507.0,104721.0,137412.0,269146.0,353977.0,432859.0,481860.0,351320.0,174775.0,440774.0,505176.0,421039.0,-190130.0,953522.0,485074.0,1612000.0
Zysk netto akcjonariuszy jednostki dominującej,42156.0,40053.0,39323.0,134749.0,167507.0,103654.0,137412.0,268725.0,352429.0,430964.0,479546.0,351320.0,174775.0,440851.0,505176.0,421039.0,-190130.0,953522.0,486696.0,1607100.0
Aktywa trwałe,136852.0,195431.0,217706.0,288043.0,766704.0,739013.0,709923.0,744937.0,909856.0,1231908.0,1516416.0,1796996.0,1838664.0,1919694.0,2417752.0,5870719.0,5620568.0,7027715.0,7351773.0,7973400.0
Wartości niematerialne i prawne,13644.0,14436.0,13478.0,12186.0,275081.0,273880.0,272157.0,272632.0,278716.0,281248.0,315837.0,324448.0,330617.0,351177.0,376736.0,413340.0,397164.0,405142.0,446294.0,532400.0
Rzeczowe składniki majątku trwałego,116605.0,175138.0,193834.0,258334.0,469077.0,441137.0,419805.0,447725.0,598502.0,896804.0,1038837.0,1258751.0,1291338.0,1347570.0,1818316.0,5312623.0,5028841.0,6172798.0,6224391.0,6887600.0
Należności długoterminowe,472.0,187.0,250.0,3589.0,1773.0,1057.0,1062.0,4549.0,8680.0,12928.0,6300.0,5914.0,6180.0,4836.0,7822.0,7965.0,13512.0,18614.0,314574.0,229300.0
Inwestycje długoterminowe,894.0,876.0,903.0,910.0,719.0,719.0,231.0,883.0,847.0,10502.0,2551.0,1762.0,136.0,101.0,0.0,0.0,0.0,0.0,7602.0,9000.0
Pozostałe aktywa trwałe,5237.0,4794.0,9241.0,13024.0,20054.0,22220.0,16668.0,19148.0,23111.0,30426.0,152891.0,206121.0,210393.0,216010.0,214878.0,136791.0,181051.0,431161.0,358912.0,315100.0
Aktywa obrotowe,174605.0,239305.0,316485.0,409112.0,659504.0,621610.0,716446.0,868931.0,1022366.0,1259662.0,1417310.0,1768173.0,1839268.0,2287125.0,2963056.0,3735143.0,4733200.0,7107533.0,5569267.0,5828700.0
Zapasy,131776.0,171566.0,230435.0,289527.0,462644.0,322756.0,424437.0,594606.0,656070.0,805235.0,979345.0,1319735.0,1164135.0,1472537.0,1590368.0,1921139.0,2074447.0,3864113.0,3353404.0,3040300.0
Należności krótkoterminowe,24547.0,37653.0,50471.0,60809.0,100895.0,93426.0,119246.0,147651.0,195662.0,277518.0,233840.0,197313.0,271697.0,207797.0,156629.0,151653.0,260781.0,280006.0,1002997.0,935600.0
Inwestycje krótkoterminowe,15570.0,27482.0,32219.0,55541.0,90277.0,198023.0,166201.0,116966.0,159522.0,161843.0,183696.0,224575.0,365844.0,514790.0,1145273.0,1572442.0,2302001.0,2718155.0,1080769.0,1705700.0
Środki pieniężne i inne aktywa pieniężne,15492.0,27366.0,30549.0,53432.0,89831.0,197482.0,96470.0,116966.0,159393.0,149356.0,183529.0,224447.0,365753.0,514790.0,1044969.0,1361474.0,1277854.0,1354891.0,465046.0,1076500.0
Pozostałe aktywa obrotowe,2712.0,2604.0,3360.0,3235.0,5688.0,7405.0,6562.0,9708.0,11112.0,15066.0,20429.0,26550.0,37592.0,92001.0,70786.0,89909.0,95971.0,245259.0,132097.0,147100.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
