,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Period,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3,2018/Q4,2019/Q1,2019/Q2,2019/Q3,2019/Q4,2020/Q1,2020/Q2,2020/Q3,2020/Q4,2021/Q1,2021/Q2,2021/Q3,2021/Q4,2022/Q1,2022/Q2,2022/Q3,2022/Q4,2023/Q1,2023/Q2,2023/Q3,2023/Q4
Przychody ze sprzedaży,8099.0,9159.0,10049.0,12576.0,11071.0,11214.0,11621.0,12665.0,11658.0,11153.0,12253.0,12703.0,12452.0,9161.0,9109.0,11251.0,8216.0,6811.0,8356.0,16428.0,18287.0,17378.0,21746.0,23712.0,18091.0,19354.0,19861.0,26313.0,19228.0,18645.0,18007.0,18469.0,14365.0,20330.0,15277.0,17263.0,16168.0,16955.0,14837.0,17078.0,13872.0,14856.0,17536.0,16803.0,15220.0,12563.0,13830.0,11896.0,10389.0,7879.0,8023.0,7006.0,7438.0,8173.0,7637.0,6549.0,7565.0,6963.0,6800.0,6288.0,7159.0,6562.0,15987.0,16463.0,7937.0,7385.0,7157.0,6987.0,7343.0,6233.0,6557.0,7601.0,7643.0,9723.0,7570.0,6479.0
Techniczny koszt wytworzenia produkcji sprzedanej,6632.0,7187.0,8154.0,10431.0,8979.0,8827.0,9781.0,10510.0,9565.0,8913.0,9113.0,10793.0,10412.0,10115.0,8992.0,11789.0,7453.0,6355.0,7664.0,12056.0,12827.0,10824.0,14762.0,15988.0,12385.0,11683.0,13380.0,16227.0,14939.0,11852.0,12858.0,11437.0,10023.0,14209.0,10760.0,12122.0,11749.0,12737.0,10081.0,11692.0,10214.0,10718.0,13629.0,12229.0,11880.0,9083.0,10489.0,9320.0,8196.0,6526.0,6232.0,5553.0,6111.0,6732.0,6169.0,5188.0,6389.0,5694.0,5304.0,5170.0,5393.0,4473.0,10175.0,11814.0,6095.0,5573.0,6532.0,6274.0,5508.0,4772.0,5142.0,5619.0,5380.0,6280.0,5276.0,4955.0
Koszty sprzedaży,110.0,120.0,152.0,223.0,133.0,155.0,204.0,297.0,473.0,721.0,804.0,769.0,632.0,648.0,584.0,752.0,853.0,386.0,405.0,434.0,371.0,374.0,387.0,511.0,451.0,418.0,337.0,414.0,343.0,380.0,286.0,341.0,298.0,361.0,287.0,347.0,337.0,323.0,318.0,334.0,323.0,6483.0,-5852.0,12636.0,2968.0,3012.0,2725.0,522.0,434.0,408.0,387.0,406.0,439.0,468.0,434.0,456.0,472.0,458.0,426.0,488.0,491.0,409.0,550.0,778.0,564.0,511.0,566.0,551.0,494.0,502.0,566.0,594.0,525.0,630.0,580.0,618.0
Koszty ogólnego zarządu,1572.0,1633.0,1608.0,2161.0,1527.0,1486.0,1521.0,1740.0,1271.0,890.0,1187.0,728.0,1315.0,1560.0,1099.0,1290.0,1394.0,1179.0,1138.0,5374.0,6616.0,6470.0,6655.0,7323.0,6497.0,6988.0,6685.0,8155.0,6734.0,7457.0,6512.0,5762.0,5540.0,5586.0,4915.0,5215.0,4902.0,4316.0,4426.0,4976.0,4507.0,-1350.0,10727.0,-7226.0,1389.0,1451.0,1179.0,790.0,1070.0,1224.0,1214.0,1281.0,1189.0,1097.0,1044.0,1237.0,1275.0,1176.0,1026.0,1192.0,1062.0,1012.0,1331.0,2096.0,1173.0,1584.0,1199.0,1355.0,1255.0,1294.0,1170.0,1578.0,1570.0,1514.0,1528.0,1600.0
Zysk ze sprzedaży,-215.0,219.0,135.0,-239.0,432.0,746.0,115.0,118.0,349.0,629.0,1149.0,413.0,93.0,-3162.0,-1566.0,-2580.0,-1484.0,-1109.0,-851.0,-1436.0,-1527.0,-290.0,-58.0,-110.0,-1242.0,265.0,-541.0,1517.0,-2788.0,-1044.0,-1649.0,929.0,-1496.0,174.0,-685.0,-421.0,-820.0,-421.0,12.0,76.0,-1172.0,-995.0,-968.0,-836.0,-1017.0,-983.0,-563.0,1264.0,689.0,-279.0,190.0,-234.0,-301.0,-124.0,-10.0,-332.0,-571.0,-365.0,44.0,-562.0,213.0,668.0,3931.0,1775.0,105.0,-283.0,-1140.0,-1193.0,86.0,-335.0,-321.0,-190.0,168.0,1299.0,186.0,-694.0
Pozostałe przychody operacyjne,417.0,1092.0,910.0,1412.0,581.0,321.0,751.0,1311.0,6215.0,438.0,69.0,368.0,145.0,351.0,169.0,934.0,697.0,199.0,365.0,-19.0,342.0,583.0,919.0,1004.0,515.0,563.0,529.0,986.0,1924.0,1761.0,1010.0,1123.0,293.0,490.0,748.0,1421.0,292.0,413.0,143.0,1295.0,255.0,592.0,465.0,1341.0,563.0,653.0,290.0,453.0,373.0,-11.0,334.0,533.0,144.0,651.0,119.0,366.0,331.0,304.0,-65.0,326.0,687.0,463.0,618.0,1638.0,456.0,826.0,1057.0,556.0,87.0,714.0,1470.0,524.0,225.0,396.0,529.0,349.0
Pozostałe koszty operacyjne,1444.0,1133.0,794.0,1437.0,730.0,624.0,524.0,587.0,55.0,150.0,-89.0,1248.0,77.0,670.0,99.0,4952.0,461.0,101.0,254.0,5172.0,332.0,785.0,589.0,1207.0,327.0,699.0,2081.0,8810.0,1322.0,2271.0,1136.0,19298.0,243.0,1350.0,238.0,1597.0,591.0,1439.0,127.0,1252.0,134.0,1047.0,249.0,12702.0,529.0,749.0,345.0,727.0,265.0,-9.0,255.0,678.0,53.0,497.0,304.0,217.0,360.0,206.0,346.0,991.0,541.0,76.0,1211.0,1139.0,331.0,168.0,301.0,201.0,239.0,292.0,385.0,325.0,191.0,142.0,38.0,329.0
Zysk operacyjny (EBIT),-1242.0,178.0,251.0,-264.0,283.0,443.0,342.0,842.0,6509.0,917.0,1307.0,-467.0,161.0,-3481.0,-1496.0,-6598.0,-1248.0,-1011.0,-740.0,-6627.0,-1517.0,-492.0,272.0,-313.0,-1054.0,129.0,-2093.0,-6307.0,-2186.0,-1554.0,-1775.0,-17246.0,-1446.0,-686.0,-175.0,-597.0,-1119.0,-1447.0,28.0,119.0,-1051.0,-1450.0,-752.0,-12197.0,-983.0,-1079.0,-618.0,990.0,797.0,-281.0,269.0,-379.0,-210.0,30.0,-195.0,-183.0,-600.0,-267.0,-367.0,-1227.0,359.0,1055.0,3338.0,2274.0,230.0,375.0,-384.0,-838.0,-66.0,87.0,764.0,9.0,202.0,1553.0,677.0,-674.0
Przychody finansowe,99.0,175.0,336.0,34.0,45.0,41.0,37.0,28.0,48.0,187.0,-178.0,65.0,350.0,1473.0,983.0,536.0,966.0,472.0,556.0,1010.0,706.0,541.0,248.0,1688.0,310.0,147.0,403.0,628.0,392.0,652.0,252.0,2315.0,547.0,830.0,161.0,724.0,324.0,816.0,225.0,70.0,402.0,255.0,222.0,154.0,238.0,284.0,187.0,154.0,160.0,261.0,189.0,211.0,369.0,370.0,342.0,415.0,447.0,185.0,217.0,185.0,277.0,1982.0,125.0,1322.0,844.0,5127.0,246.0,-699.0,1958.0,493.0,1040.0,1231.0,995.0,1247.0,2221.0,125.0
