,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Period,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3,2018/Q4,2019/Q1,2019/Q2,2019/Q3,2019/Q4,2020/Q1,2020/Q2,2020/Q3,2020/Q4,2021/Q1,2021/Q2,2021/Q3,2021/Q4,2022/Q1,2022/Q2,2022/Q3,2022/Q4,2023/Q1,2023/Q2,2023/Q3,2023/Q4
Przychody ze sprzedaży,21966.0,35042.0,31221.0,32357.0,22131.0,35908.0,59637.0,34284.0,30346.0,32340.0,35870.0,40317.0,46578.0,58896.0,61240.0,43656.0,25415.0,27579.0,32989.0,33705.0,18199.0,25151.0,23223.0,45968.0,36513.0,37727.0,32291.0,50902.0,27525.0,40244.0,38500.0,47335.0,27802.0,28076.0,37810.0,64930.0,44657.0,33123.0,38277.0,48016.0,26634.0,31993.0,36408.0,35259.0,23197.0,31367.0,32913.0,35632.0,31613.0,50479.0,56290.0,60808.0,55382.0,67508.0,73215.0,65787.0,48362.0,53901.0,71898.0,97834.0,82920.0,90544.0,79176.0,89241.0,57088.0,65878.0,83677.0,105424.0,106571.0,156331.0,149823.0,119688.0,88835.0,101703.0,121472.0,115195.0
Techniczny koszt wytworzenia produkcji sprzedanej,18444.0,29098.0,24291.0,27259.0,18076.0,30328.0,51630.0,28387.0,24814.0,25984.0,28513.0,33444.0,38684.0,51034.0,50316.0,33571.0,18200.0,20190.0,23527.0,24166.0,14708.0,20298.0,19148.0,37158.0,30112.0,29561.0,24727.0,40047.0,20061.0,30329.0,29071.0,36246.0,21589.0,20589.0,29037.0,53250.0,37568.0,27664.0,29997.0,37117.0,19463.0,23812.0,26601.0,26365.0,16391.0,21111.0,20708.0,25923.0,22565.0,39566.0,44207.0,48144.0,42589.0,53579.0,58377.0,54112.0,37602.0,41119.0,58155.0,81147.0,66580.0,70848.0,64333.0,69795.0,44827.0,52620.0,71097.0,87643.0,87213.0,136568.0,121274.0,84226.0,69952.0,73569.0,100551.0,90463.0
Koszty sprzedaży,651.0,722.0,917.0,988.0,733.0,820.0,924.0,793.0,776.0,797.0,525.0,382.0,412.0,565.0,841.0,869.0,1554.0,1909.0,1634.0,2927.0,1766.0,1470.0,1880.0,2544.0,1947.0,2492.0,2301.0,2392.0,2041.0,2793.0,4150.0,3386.0,3549.0,4172.0,4352.0,4747.0,4447.0,4400.0,4857.0,4429.0,3988.0,4204.0,4385.0,5751.0,3934.0,4760.0,5276.0,5209.0,4658.0,3499.0,3695.0,5279.0,4526.0,4990.0,5340.0,4492.0,4856.0,5481.0,5091.0,6070.0,4894.0,9392.0,7345.0,7443.0,7579.0,8800.0,8501.0,9340.0,11044.0,10758.0,11137.0,11382.0,11719.0,12874.0,11865.0,10136.0
Koszty ogólnego zarządu,2348.0,2516.0,2898.0,3423.0,3014.0,2915.0,3041.0,3882.0,3194.0,3892.0,4149.0,5401.0,5433.0,5392.0,5171.0,6903.0,6318.0,5890.0,6891.0,5963.0,6585.0,7088.0,6325.0,6497.0,5835.0,5740.0,5535.0,6039.0,5634.0,4661.0,3153.0,4587.0,3169.0,3557.0,3286.0,3806.0,3434.0,3454.0,3532.0,3861.0,3180.0,2947.0,3000.0,3781.0,2903.0,2959.0,2919.0,6475.0,3520.0,6286.0,6465.0,2525.0,4858.0,4870.0,4377.0,6137.0,5975.0,5788.0,5625.0,6261.0,7016.0,2223.0,3620.0,4396.0,4707.0,5158.0,3814.0,4430.0,5054.0,5279.0,5319.0,6844.0,5899.0,7777.0,2788.0,7470.0
Zysk ze sprzedaży,523.0,2706.0,3115.0,687.0,308.0,1845.0,4042.0,1222.0,1562.0,1667.0,2683.0,1090.0,2049.0,1905.0,4912.0,2313.0,-657.0,-410.0,937.0,649.0,-4860.0,-3705.0,-4130.0,-231.0,-1381.0,-66.0,-272.0,2424.0,-211.0,2461.0,2126.0,3116.0,-505.0,-242.0,1135.0,3127.0,-792.0,-2395.0,-109.0,2609.0,3.0,1030.0,2422.0,-638.0,-31.0,2537.0,4010.0,-1975.0,870.0,1128.0,1923.0,4860.0,3409.0,4069.0,5121.0,1046.0,-71.0,1513.0,3027.0,4356.0,4430.0,8081.0,3878.0,7607.0,-25.0,-700.0,265.0,4011.0,3260.0,3726.0,12093.0,17236.0,1265.0,7483.0,6268.0,7126.0
Pozostałe przychody operacyjne,5.0,52.0,18.0,326.0,65.0,233.0,55.0,324.0,34.0,349.0,35.0,6848.0,492.0,215.0,158.0,518.0,84.0,214.0,133.0,824.0,208.0,708.0,519.0,-45.0,116.0,880.0,100.0,160.0,2284.0,356.0,972.0,4511.0,194.0,132.0,121.0,2774.0,315.0,548.0,497.0,3514.0,448.0,353.0,404.0,2995.0,186.0,491.0,185.0,1287.0,728.0,-546.0,4495.0,2336.0,599.0,942.0,59.0,5815.0,652.0,-458.0,-23.0,242.0,328.0,-1346.0,-418.0,881.0,-366.0,-211.0,182.0,316.0,-117.0,47.0,-18.0,774.0,140.0,27.0,-118.0,1356.0
Pozostałe koszty operacyjne,51.0,557.0,325.0,240.0,9.0,163.0,181.0,502.0,30.0,146.0,24.0,909.0,17.0,324.0,91.0,663.0,27.0,657.0,279.0,239.0,52.0,438.0,950.0,821.0,238.0,710.0,209.0,589.0,121.0,1194.0,766.0,2524.0,856.0,428.0,-15.0,1872.0,884.0,808.0,175.0,3924.0,379.0,543.0,21.0,12869.0,450.0,2394.0,1526.0,4659.0,170.0,487.0,431.0,-290.0,35.0,106.0,182.0,4020.0,63.0,-18.0,847.0,377.0,94.0,74.0,56.0,1345.0,62.0,173.0,98.0,817.0,159.0,104.0,27.0,871.0,22.0,1046.0,50.0,796.0
Zysk operacyjny (EBIT),477.0,2201.0,2808.0,773.0,364.0,1915.0,3916.0,1044.0,1566.0,1870.0,2694.0,7029.0,2524.0,1796.0,4979.0,2168.0,-600.0,-853.0,791.0,1234.0,-4704.0,-3435.0,-4561.0,-1097.0,-1503.0,104.0,-381.0,1995.0,1952.0,1623.0,2332.0,5103.0,-1167.0,-538.0,1271.0,4029.0,-1361.0,-2655.0,213.0,2199.0,72.0,840.0,2805.0,-10512.0,-295.0,634.0,2669.0,-5347.0,1428.0,95.0,5987.0,7486.0,3973.0,4905.0,4998.0,2841.0,518.0,1073.0,2157.0,4221.0,4664.0,6661.0,3404.0,7143.0,-453.0,-1084.0,349.0,3510.0,2984.0,3669.0,12048.0,17139.0,1383.0,6464.0,6100.0,7686.0
Przychody finansowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,11.0,-676.0,950.0,1530.0,317.0,364.0,262.0,-65.0,-616.0,128.0,167.0,-78.0,-61.0,116.0,498.0,183.0,-768.0,58.0,-285.0,30.0,270.0,144.0,351.0,-235.0,-46.0,52.0,48.0,26.0,72.0,-404.0,61.0,-322.0,147.0,320.0,167.0,-330.0,536.0,54.0,74.0,153.0,106.0,170.0,44.0,21.0,320.0,598.0,8.0,1197.0,373.0,474.0,622.0,838.0,690.0,1243.0,262.0,1982.0,1321.0,1743.0,1405.0,2625.0,2375.0,3291.0,1327.0,2859.0
