,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Period,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3,2018/Q4,2019/Q1,2019/Q2,2019/Q3,2019/Q4,2020/Q1,2020/Q2,2020/Q3,2020/Q4,2021/Q1,2021/Q2,2021/Q3,2021/Q4,2022/Q1,2022/Q2,2022/Q3,2022/Q4,2023/Q1,2023/Q2,2023/Q3,2023/Q4
Przychody ze sprzedaży,38604.0,20848.0,16662.0,35803.0,41791.0,21631.0,14853.0,30847.0,35018.0,24040.0,16080.0,35147.0,40090.0,21334.0,16721.0,41221.0,50485.0,25623.0,19605.0,46026.0,57040.0,30528.0,19503.0,52304.0,56126.0,28385.0,17420.0,52642.0,55082.0,32281.0,16717.0,50996.0,48568.0,25246.0,18051.0,40053.0,45198.0,27244.0,14899.0,48624.0,45581.0,36655.0,28743.0,53898.0,58513.0,40359.0,33966.0,57631.0,61483.0,41050.0,38409.0,63815.0,68465.0,25383.0,48259.0,64942.0,65246.0,43888.0,57630.0,55891.0,49907.0,22705.0,39633.0,49284.0,63429.0,38341.0,43723.0,98802.0,96615.0,49681.0,70450.0,105335.0,106352.0,62040.0,5898.0,69824.0
Techniczny koszt wytworzenia produkcji sprzedanej,26886.0,17415.0,14370.0,25017.0,28930.0,18119.0,14072.0,22568.0,24443.0,19423.0,14656.0,27344.0,26600.0,16379.0,15373.0,34424.0,36328.0,23192.0,20917.0,35704.0,40118.0,23570.0,21098.0,40218.0,38141.0,25244.0,23215.0,39140.0,40918.0,28448.0,22520.0,41163.0,38544.0,27068.0,23800.0,33501.0,32603.0,24082.0,18763.0,31415.0,30525.0,29601.0,31878.0,42287.0,36452.0,32332.0,31428.0,44581.0,37673.0,32748.0,43299.0,56565.0,55417.0,26115.0,52626.0,55543.0,51790.0,46717.0,66142.0,107670.0,50178.0,47758.0,64717.0,68175.0,74053.0,64829.0,68885.0,124680.0,121547.0,77185.0,93433.0,185240.0,146982.0,89286.0,24738.0,79755.0
Koszty sprzedaży,2369.0,1744.0,1465.0,2400.0,2363.0,1788.0,1235.0,2099.0,2230.0,2155.0,1334.0,2322.0,2201.0,1308.0,1002.0,2557.0,1559.0,71.0,52.0,75.0,0.0,127.0,46.0,70.0,66.0,45.0,30.0,41.0,35.0,22.0,33.0,35.0,34.0,30.0,25.0,34.0,34.0,388.0,612.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koszty ogólnego zarządu,2176.0,2384.0,1870.0,2786.0,2549.0,2509.0,1907.0,2555.0,2746.0,1981.0,2082.0,3025.0,2137.0,2264.0,2017.0,4379.0,2667.0,2294.0,3140.0,3339.0,2383.0,2806.0,2597.0,3822.0,2629.0,3110.0,2636.0,3684.0,2830.0,2850.0,2712.0,4319.0,2710.0,2877.0,2742.0,1953.0,2815.0,3101.0,3377.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk ze sprzedaży,7173.0,-695.0,-1043.0,5600.0,7949.0,-785.0,-2361.0,3625.0,5599.0,481.0,-1992.0,2456.0,9152.0,1383.0,-1671.0,-139.0,9931.0,66.0,-4504.0,6908.0,14539.0,4025.0,-4238.0,8194.0,15290.0,-14.0,-8461.0,9777.0,11299.0,961.0,-8548.0,5479.0,7280.0,-4729.0,-8516.0,4565.0,9746.0,-327.0,-7853.0,17311.0,15056.0,7054.0,-3135.0,11611.0,22061.0,8027.0,2538.0,13050.0,23810.0,8302.0,-4890.0,7250.0,13048.0,-732.0,-4367.0,9399.0,13456.0,-2829.0,-8512.0,-51779.0,-271.0,-25053.0,-25084.0,-18891.0,-10624.0,-26488.0,-25162.0,-25878.0,-24932.0,-27504.0,-22983.0,-79905.0,-40630.0,-27246.0,-18840.0,-9931.0
Pozostałe przychody operacyjne,171.0,231.0,126.0,1464.0,70.0,339.0,-60.0,2064.0,1304.0,26.0,165.0,856.0,81.0,239.0,77.0,461.0,88.0,538.0,170.0,-125.0,521.0,429.0,176.0,181.0,778.0,-189.0,54.0,217.0,1940.0,1964.0,76.0,422.0,91.0,174.0,61.0,21.0,14.0,91.0,172.0,2547.0,57.0,3559.0,4554.0,-1580.0,1382.0,499.0,169.0,1419.0,713.0,433.0,1038.0,5264.0,362.0,1505.0,4177.0,1714.0,1039.0,740.0,199.0,2161.0,804.0,177.0,4137.0,1742.0,220.0,2751.0,212.0,177.0,1300.0,295.0,15379.0,-7944.0,548.0,24442.0,1078.0,127673.0
Pozostałe koszty operacyjne,412.0,297.0,141.0,3349.0,985.0,742.0,-389.0,942.0,674.0,402.0,-84.0,-256.0,199.0,287.0,-142.0,626.0,75.0,528.0,21.0,1129.0,747.0,-31.0,-155.0,6854.0,494.0,-15.0,172.0,3061.0,51.0,24.0,61.0,1817.0,35.0,185.0,165.0,3837.0,15.0,123.0,94.0,220.0,80.0,2289.0,2874.0,-253.0,467.0,747.0,2924.0,3595.0,496.0,733.0,523.0,333.0,33.0,827.0,-419.0,1873.0,584.0,11723.0,181.0,51365.0,174.0,983.0,325.0,842.0,194.0,1019.0,893.0,104184.0,27287.0,27804.0,-54534.0,53486.0,29138.0,-26343.0,137.0,252540.0
Zysk operacyjny (EBIT),6932.0,-761.0,-1058.0,3715.0,7034.0,-1188.0,-2032.0,4747.0,6229.0,105.0,-1743.0,3568.0,9034.0,1335.0,-1452.0,-304.0,9944.0,76.0,-4355.0,5654.0,14313.0,4485.0,-3907.0,1521.0,15574.0,-188.0,-8579.0,6933.0,13188.0,2901.0,-8533.0,4084.0,7336.0,-4740.0,-8620.0,749.0,9745.0,-359.0,-7775.0,19638.0,15033.0,8324.0,-1455.0,10284.0,22976.0,7779.0,-217.0,10874.0,24027.0,8002.0,-4375.0,12181.0,13377.0,-54.0,229.0,9240.0,13911.0,-13812.0,-8494.0,-100983.0,359.0,-25859.0,-21272.0,-17991.0,-10598.0,-24756.0,-25843.0,-129885.0,-50919.0,-55013.0,46930.0,-141335.0,-69220.0,23539.0,-17899.0,-134798.0
Przychody finansowe,26.0,271.0,32.0,213.0,101.0,96.0,27.0,27.0,185.0,5.0,164.0,12.0,4.0,104.0,-12.0,16.0,3.0,21.0,0.0,55.0,7.0,161.0,39.0,15.0,72.0,327.0,139.0,28.0,133.0,412.0,306.0,259.0,215.0,300.0,210.0,126.0,193.0,301.0,251.0,171.0,108.0,480.0,802.0,55.0,178.0,337.0,3182.0,205.0,195.0,467.0,343.0,587.0,228.0,3245.0,325.0,286.0,358.0,267.0,117.0,894.0,102.0,172.0,199.0,281.0,239.0,161.0,122.0,-288.0,143.0,50.0,28.0,-84.0,87.0,1753.0,12113.0,-6422.0
