,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Period,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3,2018/Q4,2019/Q1,2019/Q2,2019/Q3,2019/Q4,2020/Q1,2020/Q2,2020/Q3,2020/Q4,2021/Q1,2021/Q2,2021/Q3,2021/Q4,2022/Q1,2022/Q2,2022/Q3,2022/Q4,2023/Q1,2023/Q2,2023/Q3,2023/Q4
Przychody ze sprzedaży,8.0,4.0,94.0,0.0,0.0,0.0,0.0,30501.0,6276.0,11145.0,12229.0,16108.0,13361.0,15928.0,15531.0,25848.0,16419.0,17686.0,9017.0,38152.0,15168.0,26882.0,19621.0,21194.0,17249.0,17364.0,16966.0,21105.0,15029.0,18311.0,14058.0,21141.0,18006.0,15939.0,13940.0,17149.0,16594.0,13961.0,13275.0,14562.0,12472.0,13284.0,11274.0,14770.0,14707.0,12053.0,10698.0,19672.0,11890.0,13656.0,10958.0,15262.0,11437.0,11459.0,11127.0,16346.0,12148.0,10573.0,13266.0,13639.0,10569.0,6688.0,6486.0,9064.0,6667.0,6365.0,7393.0,9749.0,11040.0,10811.0,10320.0,13545.0,10722.0,12028.0,11664.0,12788.0
Techniczny koszt wytworzenia produkcji sprzedanej,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10538.0,3443.0,6046.0,6134.0,13601.0,4793.0,10246.0,10397.0,17474.0,10818.0,7590.0,6572.0,10304.0,10837.0,18542.0,21938.0,13488.0,8899.0,12164.0,10594.0,10509.0,7469.0,8027.0,8362.0,9776.0,8331.0,10985.0,7776.0,1173.0,8863.0,6234.0,8292.0,-2375.0,7060.0,8382.0,7849.0,-1411.0,6924.0,8635.0,8042.0,1301.0,4810.0,4857.0,4771.0,4808.0,4384.0,3970.0,4852.0,5332.0,6343.0,5468.0,4823.0,5014.0,4357.0,2826.0,2900.0,3132.0,2919.0,2644.0,3691.0,3252.0,3731.0,4293.0,4376.0,5305.0,4647.0,5429.0,5101.0,4933.0
Koszty sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9970.0,375.0,1223.0,321.0,291.0,635.0,898.0,911.0,1450.0,829.0,1559.0,2218.0,16546.0,4536.0,5280.0,-5317.0,1219.0,3490.0,956.0,4917.0,8275.0,4669.0,7904.0,4065.0,7390.0,5596.0,2756.0,3211.0,13302.0,2586.0,2578.0,2252.0,13734.0,3516.0,747.0,1638.0,10967.0,3751.0,-471.0,629.0,9489.0,3514.0,3266.0,3598.0,4979.0,3325.0,4057.0,4750.0,7763.0,5457.0,4779.0,4767.0,5718.0,4262.0,2327.0,2134.0,3615.0,2303.0,2101.0,1970.0,3147.0,3256.0,2549.0,3415.0,3879.0,3212.0,3540.0,3115.0,3573.0
Koszty ogólnego zarządu,150.0,141.0,118.0,143.0,128.0,17.0,29.0,7467.0,2131.0,4176.0,1033.0,3668.0,3282.0,5002.0,5098.0,6110.0,4714.0,8926.0,3937.0,9882.0,4344.0,3875.0,2545.0,6854.0,2568.0,2697.0,2627.0,2139.0,3449.0,3519.0,748.0,2544.0,3135.0,854.0,2097.0,1307.0,1983.0,1725.0,1746.0,2548.0,1819.0,1747.0,1979.0,2473.0,2052.0,1836.0,549.0,3834.0,1871.0,1692.0,1847.0,1931.0,1986.0,1952.0,1768.0,2023.0,1797.0,2077.0,2123.0,1718.0,1870.0,1529.0,1456.0,1457.0,1532.0,1807.0,1612.0,2387.0,2683.0,3101.0,2112.0,3048.0,2969.0,2715.0,2689.0,2634.0
Zysk ze sprzedaży,-142.0,-137.0,-27.0,-143.0,-128.0,-17.0,-29.0,2526.0,327.0,-300.0,4741.0,-1452.0,4651.0,-218.0,-875.0,814.0,58.0,-389.0,-3710.0,1420.0,-4549.0,-815.0,455.0,-367.0,2292.0,1547.0,-1172.0,182.0,-558.0,-1139.0,883.0,1431.0,944.0,1344.0,856.0,1367.0,3162.0,3424.0,985.0,655.0,77.0,2408.0,-192.0,2741.0,1980.0,2053.0,1478.0,5048.0,1695.0,3841.0,742.0,3544.0,1742.0,1480.0,-243.0,1228.0,-1449.0,-1751.0,1553.0,1189.0,80.0,6.0,-4.0,860.0,-87.0,-187.0,120.0,963.0,1370.0,868.0,417.0,1313.0,-106.0,344.0,759.0,1648.0
Pozostałe przychody operacyjne,3.0,196.0,0.0,194.0,0.0,194.0,1.0,372.0,0.0,975.0,386.0,699.0,90.0,1162.0,1365.0,2191.0,15738.0,190.0,1186.0,-1163.0,2433.0,745.0,717.0,-123.0,335.0,1707.0,630.0,1028.0,222.0,1198.0,260.0,597.0,1184.0,1491.0,1013.0,7521.0,816.0,1271.0,275.0,1438.0,132.0,1110.0,778.0,667.0,195.0,363.0,340.0,1249.0,687.0,494.0,202.0,416.0,1279.0,1183.0,271.0,367.0,228.0,2502.0,672.0,115.0,300.0,503.0,688.0,1125.0,1424.0,3479.0,215.0,362.0,27.0,50.0,7.0,554.0,96.0,130.0,81.0,87.0
Pozostałe koszty operacyjne,0.0,3.0,0.0,15.0,7.0,35.0,56.0,984.0,0.0,1126.0,177.0,-361.0,2033.0,-981.0,-36.0,405.0,4070.0,-1228.0,1833.0,10129.0,41.0,1369.0,-441.0,2803.0,15.0,1385.0,1347.0,534.0,298.0,3978.0,695.0,2827.0,662.0,1281.0,519.0,5131.0,645.0,1384.0,313.0,682.0,678.0,422.0,548.0,306.0,232.0,871.0,523.0,1539.0,870.0,3198.0,77.0,964.0,241.0,660.0,22.0,3463.0,122.0,511.0,453.0,2788.0,605.0,291.0,248.0,586.0,376.0,1256.0,163.0,198.0,156.0,199.0,92.0,307.0,247.0,639.0,177.0,867.0
Zysk operacyjny (EBIT),-139.0,56.0,-27.0,36.0,-135.0,142.0,-84.0,1914.0,327.0,-451.0,4950.0,-392.0,2708.0,1925.0,526.0,2600.0,11726.0,1029.0,-4357.0,-9872.0,-2157.0,-1439.0,1613.0,-3293.0,2612.0,1869.0,-1889.0,676.0,-634.0,-3919.0,448.0,-799.0,1466.0,1554.0,1350.0,3757.0,3333.0,3311.0,947.0,1411.0,-469.0,3096.0,38.0,3102.0,1943.0,1545.0,1295.0,4758.0,1512.0,1137.0,867.0,2996.0,2780.0,2003.0,6.0,-1868.0,-1343.0,240.0,1772.0,-1484.0,-225.0,218.0,436.0,1399.0,961.0,2036.0,172.0,1127.0,1241.0,719.0,332.0,1560.0,-257.0,-165.0,663.0,868.0
Przychody finansowe,0.0,3.0,0.0,4.0,0.0,2.0,4.0,1511.0,1.0,33.0,980.0,48.0,12.0,26.0,503.0,344.0,33.0,347.0,1304.0,662.0,567.0,4477.0,14.0,-204.0,96.0,90.0,2870.0,84.0,58.0,92.0,6.0,982.0,78.0,735.0,-219.0,20.0,158.0,466.0,594.0,4858.0,898.0,-243.0,1785.0,-1187.0,354.0,327.0,422.0,380.0,408.0,371.0,465.0,912.0,452.0,-130.0,234.0,1612.0,500.0,366.0,118.0,142.0,1858.0,2018.0,1670.0,1378.0,1254.0,4179.0,582.0,78.0,62.0,1351.0,945.0,677.0,670.0,706.0,2836.0,2551.0
