,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Period,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3,2018/Q4,2019/Q1,2019/Q2,2019/Q3,2019/Q4,2020/Q1,2020/Q2,2020/Q3,2020/Q4,2021/Q1,2021/Q2,2021/Q3,2021/Q4,2022/Q1,2022/Q2,2022/Q3,2022/Q4,2023/Q1,2023/Q2,2023/Q3,2023/Q4
Przychody ze sprzedaży,,,,,-100.0,-100.0,-100.0,,,,,-47.19,112.89,42.92,27.0,60.47,22.89,11.04,-41.94,47.6,-7.62,52.0,117.6,-44.45,13.72,-35.41,-13.53,-0.42,-12.87,5.45,-17.14,0.17,19.81,-12.95,-0.84,-18.88,-7.84,-12.41,-4.77,-15.09,-24.84,-4.85,-15.07,1.43,17.92,-9.27,-5.11,33.19,-19.15,13.3,2.43,-22.42,-3.81,-16.09,1.54,7.1,6.22,-7.73,19.22,-16.56,-13.0,-36.74,-51.11,-33.54,-36.92,-4.83,13.98,7.56,65.59,69.85,39.59,38.94,-2.88,11.26,13.02,-5.59
Techniczny koszt wytworzenia produkcji sprzedanej,,,,,,,-100.0,,,,,29.07,39.21,69.47,69.5,28.48,125.7,-25.92,-36.79,-41.03,0.18,144.3,233.81,30.9,-17.88,-34.4,-51.71,-22.09,-16.07,-34.01,-21.07,-6.97,11.54,36.85,-7.01,-88.0,6.39,-43.25,6.64,-302.47,-20.34,34.46,-5.34,40.59,-1.93,3.02,2.46,192.2,-30.53,-43.75,-40.67,269.56,-8.86,-18.26,1.7,10.9,44.69,37.73,-0.6,-5.96,-31.31,-48.32,-39.87,-37.53,-33.0,-6.44,27.28,3.83,27.82,62.37,18.56,63.13,24.55,26.46,16.57,-7.01
Koszty sprzedaży,,,,,,,,,,,,-97.08,69.33,-26.57,183.8,398.28,30.55,73.61,143.47,1041.1,447.17,238.68,-339.72,-92.63,-23.06,-81.89,192.48,578.84,33.78,726.78,-17.33,-10.69,19.85,-65.13,-21.01,80.0,-53.79,-6.46,-29.87,3.25,35.96,-71.02,-27.26,-20.15,6.68,-163.05,-61.6,-13.48,-6.32,793.42,472.02,-47.53,-5.38,24.22,32.02,55.91,64.12,17.8,0.36,-26.34,-21.9,-51.31,-55.23,-36.78,-45.96,-9.71,-7.69,-12.95,41.38,21.32,73.35,23.26,-1.35,38.88,-8.78,-7.89
Koszty ogólnego zarządu,,,,,-14.67,-87.94,-75.42,5121.68,1564.84,24464.71,3462.07,-50.88,54.01,19.78,393.51,66.58,43.63,78.45,-22.77,61.73,-7.85,-56.59,-35.36,-30.64,-40.88,-30.4,3.22,-68.79,34.31,30.48,-71.53,18.93,-9.1,-75.73,180.35,-48.62,-36.75,101.99,-16.74,94.95,-8.27,1.28,13.34,-2.94,12.81,5.09,-72.26,55.03,-8.82,-7.84,236.43,-49.63,6.15,15.37,-4.28,4.76,-9.52,6.4,20.08,-15.08,4.06,-26.38,-31.42,-15.19,-18.07,18.18,10.71,63.83,75.13,71.61,31.02,27.69,10.66,-12.45,27.32,-13.58
Zysk ze sprzedaży,,,,,9.86,87.59,-7.41,1866.43,355.47,-1664.71,16448.28,-157.48,1322.32,27.33,-118.46,156.06,-98.75,-78.44,-324.0,74.45,-7943.1,-109.51,112.26,-125.85,150.38,289.82,-357.58,149.59,-124.35,-173.63,175.34,686.26,269.18,218.0,-3.06,-4.47,234.96,154.76,15.07,-52.08,-97.56,-29.67,-119.49,318.47,2471.43,-14.74,869.79,84.17,-14.39,87.09,-49.8,-29.79,2.77,-61.47,-132.75,-65.35,-183.18,-218.31,739.09,-3.18,105.52,100.34,-100.26,-27.67,-208.75,-3216.67,3100.0,11.98,1674.71,564.17,247.5,36.34,-107.74,-60.37,82.01,25.51
Pozostałe przychody operacyjne,,,,,-100.0,-1.02,,91.75,,402.58,38500.0,87.9,,19.18,253.63,213.45,17386.67,-83.65,-13.11,-153.08,-84.54,292.11,-39.54,89.42,-86.23,129.13,-12.13,935.77,-33.73,-29.82,-58.73,-41.93,433.33,24.46,289.62,1159.8,-31.08,-14.76,-72.85,-80.88,-83.82,-12.67,182.91,-53.62,47.73,-67.3,-56.3,87.26,252.31,36.09,-40.59,-66.69,86.17,139.47,34.16,-11.78,-82.17,111.5,147.97,-68.66,31.58,-79.9,2.38,878.26,374.67,591.65,-68.75,-67.82,-98.1,-98.56,-96.74,53.04,255.56,160.0,1057.14,-84.3
Pozostałe koszty operacyjne,,,,,,1066.67,,6460.0,-100.0,3117.14,216.07,-136.69,,-187.12,-120.34,212.19,100.2,-25.18,5191.67,2400.99,-98.99,211.48,-124.06,-72.33,-63.41,1.17,405.44,-80.95,1886.67,187.22,-48.4,429.4,122.15,-67.8,-25.32,81.5,-2.57,8.04,-39.69,-86.71,5.12,-69.51,75.08,-55.13,-65.78,106.4,-4.56,402.94,275.0,267.16,-85.28,-37.36,-72.3,-79.36,-71.43,259.23,-49.38,-22.58,1959.09,-19.49,395.9,-43.05,-45.25,-78.98,-37.85,331.62,-34.27,-66.21,-58.51,-84.16,-43.56,55.05,58.33,221.11,92.39,182.41
Zysk operacyjny (EBIT),,,,,2.88,153.57,-211.11,5216.67,342.22,-417.61,5992.86,-120.48,728.13,526.83,-89.37,763.27,333.01,-46.55,-928.33,-479.69,-118.4,-239.84,137.02,66.64,221.09,229.88,-217.11,120.53,-124.27,-309.68,123.72,-218.2,331.23,139.65,201.34,570.21,127.35,113.06,-29.85,-62.44,-114.07,-6.49,-95.99,119.84,514.29,-50.1,3307.89,53.38,-22.18,-26.41,-33.05,-37.03,83.86,76.17,-99.31,-162.35,-148.31,-88.02,29433.33,20.56,83.25,-9.17,-75.4,194.27,527.11,833.94,-60.55,-19.44,29.14,-64.69,93.02,38.42,-120.71,-122.95,99.7,-44.36
Przychody finansowe,,,,,,-33.33,,37675.0,,1550.0,24400.0,-96.82,1100.0,-21.21,-48.67,616.67,175.0,1234.62,159.24,92.44,1618.18,1190.2,-98.93,-130.82,-83.07,-97.99,20400.0,141.18,-39.58,2.22,-99.79,1069.05,34.48,698.91,-3750.0,-97.96,102.56,-36.6,371.23,24190.0,468.35,-152.15,200.51,-124.43,-60.58,234.57,-76.36,132.01,15.25,13.46,10.19,140.0,10.78,-135.04,-49.68,76.75,10.62,381.54,-49.57,-91.19,271.6,451.37,1315.25,870.42,-32.51,107.09,-65.15,-94.34,-95.06,-67.67,62.37,767.95,980.65,-47.74,200.11,276.81
