,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Period,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3,2018/Q4,2019/Q1,2019/Q2,2019/Q3,2019/Q4,2020/Q1,2020/Q2,2020/Q3,2020/Q4,2021/Q1,2021/Q2,2021/Q3,2021/Q4,2022/Q1,2022/Q2,2022/Q3,2022/Q4,2023/Q1,2023/Q2,2023/Q3,2023/Q4
Przychody ze sprzedaży,120732.0,156451.0,191150.0,126778.0,54023.0,48786.0,84591.0,65021.0,60392.0,45968.0,48635.0,82742.0,80002.0,81367.0,100884.0,102982.0,64800.0,42077.0,33862.0,29849.0,22726.0,28738.0,29134.0,38443.0,24333.0,34182.0,50441.0,69467.0,35916.0,41017.0,33720.0,25416.0,27997.0,34112.0,39935.0,38445.0,32092.0,34614.0,46757.0,62585.0,27079.0,57235.0,89023.0,93106.0,36826.0,42902.0,48172.0,41314.0,27054.0,26636.0,28869.0,29447.0,20027.0,30220.0,56258.0,46689.0,42175.0,55869.0,125182.0,99797.0,91631.0,74450.0,75536.0,110590.0,51768.0,54127.0,59337.0,82616.0,57321.0,45530.0,47907.0,71064.0,60512.0,120482.0,66842.0,32819.0
Techniczny koszt wytworzenia produkcji sprzedanej,113307.0,149378.0,184161.0,120776.0,47036.0,41552.0,73141.0,55026.0,51213.0,39630.0,41509.0,68612.0,70759.0,71317.0,91760.0,93831.0,60407.0,39410.0,30002.0,25114.0,18821.0,23857.0,23307.0,33216.0,21643.0,29447.0,45702.0,63694.0,31352.0,36791.0,31359.0,23924.0,23674.0,31414.0,35077.0,35395.0,27768.0,28023.0,40636.0,56731.0,23329.0,50425.0,82320.0,85140.0,32512.0,61944.0,44437.0,38814.0,23499.0,24013.0,27570.0,33203.0,19144.0,27839.0,52123.0,43600.0,38157.0,51873.0,120056.0,94554.0,86943.0,69552.0,70089.0,96829.0,44919.0,50633.0,55929.0,78614.0,51122.0,45222.0,45424.0,67535.0,60841.0,132954.0,61319.0,40705.0
Koszty sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koszty ogólnego zarządu,2545.0,2957.0,2623.0,3950.0,3401.0,5326.0,7081.0,6425.0,4544.0,6595.0,4991.0,4297.0,4056.0,4491.0,3918.0,5632.0,3613.0,3866.0,4229.0,3878.0,3776.0,4212.0,3748.0,5693.0,3888.0,4599.0,2880.0,4178.0,4501.0,3263.0,3343.0,3551.0,3940.0,3667.0,3494.0,4056.0,3445.0,3975.0,3753.0,5036.0,3295.0,3922.0,3712.0,4645.0,3190.0,4059.0,4776.0,3169.0,3465.0,3111.0,3068.0,3684.0,3567.0,3460.0,3068.0,3220.0,3025.0,3360.0,3107.0,3245.0,3433.0,3622.0,3866.0,3731.0,3230.0,4081.0,3463.0,4125.0,3461.0,4192.0,3692.0,5117.0,3988.0,3898.0,4077.0,4548.0
Zysk ze sprzedaży,4880.0,4116.0,4366.0,2052.0,3586.0,1908.0,4369.0,3570.0,4635.0,-257.0,2135.0,9833.0,5187.0,5559.0,5206.0,3519.0,780.0,-1199.0,-369.0,857.0,129.0,669.0,2079.0,-466.0,-1198.0,136.0,1859.0,1595.0,63.0,963.0,-982.0,-2059.0,383.0,-969.0,1364.0,-1006.0,879.0,2616.0,2368.0,818.0,455.0,2888.0,2991.0,3321.0,1124.0,-23101.0,-1041.0,-669.0,90.0,-488.0,-1769.0,-7440.0,-2684.0,-1079.0,1067.0,-131.0,993.0,636.0,2019.0,1998.0,1255.0,1276.0,1581.0,10030.0,3619.0,-587.0,-55.0,-123.0,2738.0,-3884.0,-1209.0,-1588.0,-4317.0,-16370.0,1446.0,-12434.0
Pozostałe przychody operacyjne,166.0,428.0,23079.0,450.0,76.0,354.0,425.0,195.0,811.0,870.0,192.0,4488.0,770.0,-169.0,283.0,9126.0,367.0,3227.0,956.0,6004.0,192.0,1595.0,334.0,5456.0,224.0,761.0,985.0,4603.0,158.0,233.0,1802.0,-824.0,119.0,2903.0,636.0,481.0,88.0,138.0,231.0,1039.0,216.0,109.0,77.0,1131.0,125.0,97.0,767.0,1033.0,140.0,375.0,9987.0,16935.0,1468.0,1380.0,333.0,1885.0,85.0,91.0,136.0,1782.0,119.0,1775.0,190.0,1190.0,348.0,1120.0,-10.0,1330.0,112.0,732.0,26.0,6467.0,5597.0,946.0,265.0,644.0
Pozostałe koszty operacyjne,48.0,1097.0,1956.0,1418.0,105.0,101.0,872.0,1034.0,1807.0,-1510.0,290.0,4963.0,269.0,283.0,245.0,9306.0,763.0,732.0,194.0,3811.0,127.0,862.0,316.0,3522.0,67.0,244.0,177.0,904.0,198.0,3526.0,179.0,-745.0,44.0,236.0,210.0,4158.0,18.0,126.0,234.0,1927.0,32.0,1034.0,513.0,57.0,21.0,76.0,124.0,1847.0,12.0,66.0,1670.0,-1006.0,16.0,93.0,73.0,1242.0,11.0,23.0,281.0,966.0,17.0,131.0,363.0,-136.0,7.0,346.0,6.0,546.0,138.0,3280.0,42.0,-2640.0,151.0,331.0,373.0,626.0
Zysk operacyjny (EBIT),4998.0,3447.0,25489.0,1084.0,3557.0,2161.0,3922.0,2731.0,3639.0,2123.0,2037.0,9358.0,5688.0,5107.0,5244.0,3339.0,384.0,1296.0,393.0,3050.0,194.0,1402.0,2097.0,1468.0,-1041.0,653.0,2667.0,5294.0,23.0,-2330.0,641.0,-2138.0,458.0,1698.0,1790.0,-4683.0,949.0,2628.0,2365.0,-70.0,639.0,1963.0,2555.0,4395.0,1228.0,-23080.0,-398.0,-1483.0,218.0,-179.0,6548.0,10501.0,-1232.0,208.0,1327.0,512.0,1067.0,704.0,1874.0,2814.0,1357.0,2920.0,1408.0,11356.0,3960.0,187.0,-71.0,661.0,2712.0,-6432.0,-1225.0,7519.0,1129.0,-15755.0,1338.0,-12416.0
Przychody finansowe,196.0,363.0,645.0,265.0,1206.0,1401.0,540.0,-492.0,928.0,760.0,941.0,-120.0,322.0,594.0,-299.0,2053.0,1121.0,-124.0,188.0,366.0,277.0,-33.0,231.0,45.0,191.0,66.0,118.0,468.0,119.0,1174.0,-1169.0,1292.0,81.0,649.0,-370.0,1737.0,252.0,47.0,200.0,83.0,1081.0,-53.0,-240.0,173.0,346.0,95.0,105.0,375.0,161.0,163.0,22.0,209.0,143.0,165.0,216.0,161.0,148.0,193.0,274.0,1228.0,322.0,101.0,79.0,345.0,167.0,67.0,119.0,1465.0,224.0,1125.0,1940.0,-1220.0,233.0,450.0,160.0,654.0
