,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Period,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3,2018/Q4,2019/Q1,2019/Q2,2019/Q3,2019/Q4,2020/Q1,2020/Q2,2020/Q3,2020/Q4,2021/Q1,2021/Q2,2021/Q3,2021/Q4,2022/Q1,2022/Q2,2022/Q3,2022/Q4,2023/Q1,2023/Q2,2023/Q3,2023/Q4
Przychody ze sprzedaży,3522.0,2164.0,4389.0,15043.0,3233.0,5218.0,7502.0,22357.0,4760.0,4694.0,9504.0,16484.0,6470.0,18546.0,5776.0,12944.0,4130.0,5809.0,3769.0,8025.0,6218.0,5329.0,6013.0,20682.0,23793.0,48362.0,30077.0,61773.0,54814.0,61020.0,34967.0,39287.0,59223.0,69333.0,37886.0,44359.0,70255.0,70861.0,48631.0,46386.0,68177.0,71012.0,42656.0,58405.0,69436.0,75966.0,42699.0,85876.0,58950.0,63090.0,49043.0,59718.0,70092.0,60630.0,41660.0,67169.0,69987.0,71826.0,40115.0,76195.0,78908.0,65576.0,42292.0,50904.0,68764.0,66711.0,56019.0,73939.0,102345.0,94390.0,59336.0,75934.0,72348.0,66977.0,61997.0,176291.0
Techniczny koszt wytworzenia produkcji sprzedanej,1859.0,1267.0,2754.0,10499.0,2141.0,3577.0,5693.0,15513.0,3424.0,3083.0,7447.0,10232.0,4065.0,12705.0,3874.0,9187.0,2742.0,4433.0,3242.0,5828.0,4883.0,4548.0,3352.0,16487.0,19100.0,38877.0,24093.0,41795.0,42189.0,48155.0,29575.0,30634.0,44637.0,54057.0,31734.0,39983.0,55916.0,50110.0,39844.0,40443.0,56163.0,57077.0,41049.0,50591.0,55571.0,58204.0,38156.0,60027.0,45530.0,50138.0,36344.0,48365.0,51767.0,51127.0,35745.0,53766.0,55864.0,52912.0,30806.0,53701.0,53705.0,38683.0,28916.0,37132.0,48344.0,43913.0,39216.0,55311.0,75080.0,63888.0,44512.0,55347.0,61226.0,50816.0,41072.0,107217.0
Koszty sprzedaży,189.0,-150.0,52.0,717.0,40.0,54.0,75.0,115.0,65.0,113.0,191.0,318.0,86.0,346.0,362.0,652.0,381.0,371.0,327.0,409.0,179.0,614.0,548.0,774.0,724.0,1587.0,1431.0,2472.0,2318.0,2473.0,1833.0,1975.0,2199.0,2742.0,2337.0,2603.0,2377.0,2984.0,2889.0,2564.0,-3050.0,8997.0,2278.0,2947.0,2070.0,3260.0,2813.0,3672.0,2816.0,3915.0,3601.0,3582.0,3193.0,3827.0,3138.0,3633.0,2881.0,4003.0,3176.0,7068.0,4291.0,4180.0,3903.0,4910.0,3838.0,4855.0,5067.0,6101.0,4532.0,7064.0,5939.0,8783.0,3278.0,4690.0,5988.0,7639.0
Koszty ogólnego zarządu,1519.0,888.0,1215.0,2746.0,961.0,1013.0,992.0,1318.0,907.0,317.0,1148.0,1485.0,1276.0,1285.0,1098.0,1645.0,1086.0,940.0,595.0,1485.0,790.0,1307.0,980.0,1580.0,2433.0,6612.0,7811.0,6391.0,6048.0,6240.0,5039.0,5781.0,5445.0,5607.0,5118.0,5478.0,5535.0,5902.0,5840.0,6782.0,5756.0,6597.0,6467.0,5467.0,6314.0,6079.0,5985.0,9574.0,6350.0,6644.0,6553.0,8252.0,6303.0,5864.0,5723.0,5386.0,5979.0,6161.0,5866.0,6768.0,6172.0,4891.0,5767.0,6491.0,5963.0,8200.0,6876.0,8519.0,8487.0,8293.0,8042.0,9003.0,8966.0,9625.0,8953.0,12218.0
Zysk ze sprzedaży,-45.0,159.0,368.0,1081.0,91.0,574.0,742.0,5411.0,364.0,1181.0,718.0,4449.0,1043.0,4210.0,442.0,1460.0,-79.0,65.0,-395.0,303.0,366.0,-1140.0,1133.0,1841.0,1536.0,1286.0,-3258.0,11115.0,4259.0,4152.0,-1480.0,897.0,6942.0,6927.0,-1303.0,-3705.0,6427.0,11865.0,58.0,-3403.0,9308.0,-1659.0,-7138.0,-600.0,5481.0,8423.0,-4255.0,12603.0,4254.0,2393.0,2545.0,-481.0,8829.0,-188.0,-2946.0,4384.0,5263.0,8750.0,267.0,8658.0,14740.0,17822.0,3706.0,2371.0,10619.0,9743.0,4860.0,4008.0,14246.0,15145.0,843.0,2801.0,-1122.0,1846.0,5984.0,49217.0
Pozostałe przychody operacyjne,287.0,-110.0,1063.0,281.0,70.0,2356.0,13.0,144.0,109.0,107.0,263.0,399.0,39.0,274.0,58.0,154.0,12.0,551.0,480.0,3029.0,18.0,201.0,1.0,270.0,1004.0,-861.0,517.0,3871.0,971.0,1729.0,717.0,2727.0,212.0,1809.0,400.0,590.0,853.0,971.0,664.0,4111.0,866.0,6834.0,985.0,675.0,423.0,1512.0,1433.0,1007.0,398.0,615.0,374.0,2977.0,607.0,1829.0,59.0,4164.0,1156.0,993.0,1128.0,875.0,2614.0,579.0,1229.0,1683.0,1300.0,599.0,1478.0,971.0,865.0,1219.0,3430.0,-2152.0,5481.0,991.0,415.0,1312.0
Pozostałe koszty operacyjne,41.0,18.0,0.0,214.0,7.0,33.0,19.0,208.0,32.0,28.0,8.0,469.0,98.0,280.0,42.0,695.0,33.0,329.0,364.0,1125.0,30.0,231.0,11.0,4706.0,315.0,102.0,152.0,5044.0,75.0,1173.0,12.0,1941.0,1316.0,760.0,-257.0,1412.0,148.0,384.0,1724.0,2446.0,1061.0,-111.0,1296.0,737.0,261.0,815.0,677.0,5804.0,834.0,2212.0,348.0,4104.0,300.0,1121.0,462.0,1717.0,593.0,445.0,533.0,2671.0,1062.0,734.0,248.0,911.0,316.0,1214.0,61.0,1582.0,630.0,901.0,662.0,5281.0,919.0,2879.0,2165.0,5015.0
Zysk operacyjny (EBIT),201.0,31.0,1431.0,1148.0,154.0,2897.0,736.0,5347.0,441.0,1260.0,973.0,4379.0,984.0,4204.0,458.0,919.0,-100.0,287.0,-279.0,2207.0,354.0,-1170.0,1123.0,-2595.0,2225.0,323.0,-2893.0,9942.0,5155.0,4708.0,-775.0,1683.0,5838.0,7976.0,-646.0,-4527.0,7132.0,12452.0,-1002.0,-1738.0,9113.0,5286.0,-7449.0,-662.0,5643.0,9120.0,-3499.0,7806.0,3818.0,796.0,2571.0,-1608.0,9136.0,520.0,-3349.0,6831.0,5826.0,9298.0,862.0,6862.0,16292.0,17667.0,4687.0,3143.0,11603.0,9128.0,6277.0,3397.0,14481.0,15463.0,3611.0,-4632.0,3440.0,-42.0,4234.0,45514.0
Przychody finansowe,63.0,145.0,3213.0,182.0,1231.0,166.0,770.0,10.0,2356.0,1125.0,2997.0,2347.0,324.0,1093.0,-420.0,2012.0,729.0,403.0,474.0,59.0,138.0,706.0,-381.0,-30.0,314.0,72618.0,185.0,-33237.0,267.0,-8.0,225.0,-72.0,154.0,123.0,297.0,354.0,362.0,-43.0,589.0,372.0,907.0,247.0,76.0,-169.0,131.0,49.0,220.0,226.0,828.0,895.0,-97.0,904.0,5.0,103.0,165.0,0.0,109.0,5868.0,122.0,116.0,9.0,11.0,410.0,190.0,82.0,448.0,115.0,181.0,24.0,7.0,41.0,-15.0,104.0,1596.0,2135.0,-56.0
