,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Period,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3,2018/Q4,2019/Q1,2019/Q2,2019/Q3,2019/Q4,2020/Q1,2020/Q2,2020/Q3,2020/Q4,2021/Q1,2021/Q2,2021/Q3,2021/Q4,2022/Q1,2022/Q2,2022/Q3,2022/Q4,2023/Q1,2023/Q2,2023/Q3,2023/Q4
Przychody ze sprzedaży,,,,,-2.56,2.7,-3.08,3.18,15.25,-5.92,23.93,6.69,53.24,83.6,52.65,-54.53,-26.73,-54.4,-70.27,85.52,-18.96,41.42,153.52,41.45,46.38,34.34,12.36,54.15,18.19,36.77,28.34,-35.31,-0.12,-21.12,-32.81,-12.55,-12.94,-15.27,-1.06,31.72,18.15,12.4,18.84,6.53,-7.99,-12.78,-8.59,-17.8,1.86,7.53,-3.15,24.54,-12.06,-3.11,3.92,-13.15,18.16,-8.6,-1.01,-6.57,-10.79,-1.6,0.46,13.86,10.79,21.11,48.02,51.03,46.01,135.13,69.69,30.44,-32.05,-51.44,-44.3,-46.09
Techniczny koszt wytworzenia produkcji sprzedanej,,,,,5.42,13.12,0.83,8.4,5.27,-16.89,4.45,-7.03,30.04,67.45,41.56,1.63,6.19,-33.01,-40.18,7.05,-27.56,21.79,50.62,11.56,28.37,18.72,4.16,54.37,22.67,46.21,36.62,-25.52,2.15,-23.24,-34.21,-11.45,-12.34,-18.59,-3.83,14.0,9.28,6.55,17.65,2.05,-12.68,-11.59,-9.32,-11.52,7.35,2.89,-3.4,18.43,-10.84,9.41,13.63,-7.35,17.53,-9.11,-3.85,-8.66,-5.75,-4.73,-3.03,14.02,11.48,21.23,49.49,47.0,53.07,116.92,82.9,64.24,-20.04,-38.56,-39.55,-55.08
Koszty sprzedaży,,,,,11.55,1.74,6.15,19.48,19.68,23.38,18.1,10.46,36.56,36.4,10.5,-11.48,-7.7,-45.85,-53.34,-29.64,-25.74,-13.66,105.71,88.05,-11.13,31.18,-24.81,-24.23,10.18,-5.41,35.63,19.69,26.51,37.03,31.52,10.83,14.86,16.59,62.73,40.34,34.36,14.19,-16.01,9.61,-5.28,93.8,-5.66,1.71,16.87,-45.71,23.38,25.51,-3.36,15.97,6.2,-13.26,8.2,-2.32,-16.22,-7.19,4.68,11.83,15.1,6.74,3.81,-8.59,5.24,1.19,-13.09,22.96,24.23,18.41,-13.9,-43.81,-32.94,-27.07
Koszty ogólnego zarządu,,,,,3.23,-1.59,0.58,-12.4,9.45,6.97,14.12,71.49,29.75,24.99,23.62,-0.01,1.13,6.25,-13.17,-32.3,-11.56,-19.31,-0.92,20.8,-4.44,2.41,-0.45,56.91,41.89,34.81,29.54,4.87,14.59,17.68,23.1,31.29,5.09,16.83,5.25,-3.46,22.21,5.86,26.46,-8.79,7.79,0.64,-12.68,-3.56,-10.9,-11.98,-8.88,2.95,-8.22,0.93,4.96,-11.81,3.76,-3.3,7.24,27.83,12.9,9.35,2.85,-20.48,-15.28,-9.79,-14.93,7.83,19.03,23.23,25.79,29.02,11.88,9.33,-15.51,-6.2
Zysk ze sprzedaży,,,,,-113.47,-130.94,-242.48,-180.1,996.02,464.21,312.55,543.52,346.26,321.64,167.34,-714.49,-146.53,-160.76,-214.84,75.2,85.29,81.07,106.11,184.96,829.4,497.04,554.99,80.1,-17.52,-41.19,-46.83,-145.97,-35.63,-24.66,-80.49,-57.98,-49.58,0.45,-3.01,133.64,242.09,132.36,221.31,158.39,22.6,-68.8,18.68,-105.52,-29.99,278.98,-12.66,1313.26,-30.79,-94.96,-230.47,-108.89,46.35,-33.24,63.16,-77.1,-84.92,311.96,138.91,326.91,121.99,223.83,937.05,486.31,-30.89,661.99,-106.67,-335.61,-1051.9,-126.41,-3169.31,98.02
Pozostałe przychody operacyjne,,,,,65.15,1.89,97.8,42.82,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,-41.78,114.18,-56.17,992.96,-22.41,74.32,72.35,-25.9,30.34,-36.3,-15.24,-83.18,114.15,-80.39,9.31,-25.4,-53.13,30.29,-20.84,74.14,7.9,465.05,43.69,-77.01,75.95,-60.31,-50.83,51.89,337.31,-322.93,132.68,151.45,-85.43,304.82,-37.73,119.94,390.81,-86.93,14.75,-62.02,-60.8,217.07,18.42,-15.04,2197.79,89.76,57.03,-8.0
Pozostałe koszty operacyjne,,,,,138.89,-36.75,6058.54,494.9,-217.41,12.13,-53.62,-116.6,95.87,-128.74,150.96,115.97,5902.39,2236.71,-127.75,-20.33,-114.61,-81.0,10.76,341.01,139.01,-27.85,349.57,-2.18,23.53,-39.24,-77.59,14.07,-2.26,6.96,68.92,-79.82,7.35,-73.29,-77.42,40.42,-46.97,-42.46,290.98,-25.7,29.13,2466.48,927.55,-120.88,-44.07,16.32,-92.01,5070.79,554.68,-38.32,-151.23,-88.69,254.94,-92.47,590.79,-116.89,-87.1,39.19,-40.71,841.35,-41.05,94.37,15.38,144.58,195.65,70.83,46.5,1098.55,-1.67,-69.62,-70.39,-35.17
Zysk operacyjny (EBIT),,,,,-103.16,-116.59,-915.71,-2106.26,4302.38,635.62,276.26,134.39,269.13,431.52,169.19,-397.5,-157.76,-188.15,-224.01,73.64,91.03,81.04,108.36,139.76,1079.12,355.59,354.43,182.38,-18.77,-35.93,-43.13,-102.53,-35.99,-15.8,-81.63,-1072.12,-49.19,-0.41,29.0,205.63,251.64,104.52,155.47,153.56,19.47,-88.19,-107.97,-84.52,-29.25,778.85,1452.11,-313.63,-32.91,-104.7,-215.7,66.58,48.44,-40.43,49.89,173.22,-84.61,603.21,120.82,461.92,195.23,51.39,1407.01,157.35,-46.81,674.83,-114.31,-738.13,-530.46,-122.76,-1438.74,63.19
Przychody finansowe,,,,,-24.13,-9.19,-56.49,38.0,-100.0,-100.0,-100.0,-100.0,,,,,,,,,,,,,,,,,-88.93,-88.18,-65.25,-78.68,737.13,61.84,-227.9,1173.97,-86.78,293.7,118.26,-67.71,-21.26,-75.74,166.15,-68.15,179.32,42.98,28.13,27.35,25.68,31.7,483.16,-407.8,179.81,99.32,-10.55,146.04,4.3,84.01,-73.65,282.43,1361.61,-760.41,1708.21,1405.88,-37.85,130.06,-64.12,-79.44,54.07,329.84,292.31,-31.33,-41.48,-27.58,-9.06,199.5
