,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Period,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3,2018/Q4,2019/Q1,2019/Q2,2019/Q3,2019/Q4,2020/Q1,2020/Q2,2020/Q3,2020/Q4,2021/Q1,2021/Q2,2021/Q3,2021/Q4,2022/Q1,2022/Q2,2022/Q3,2022/Q4,2023/Q1,2023/Q2,2023/Q3,2023/Q4
Przychody ze sprzedaży,6711.0,1517.0,557.0,71688.0,2650.0,2315.0,3428.0,4333.0,3353.0,3207.0,7707.0,6694.0,8871.0,7182.0,9345.0,2610.0,6579.0,7527.0,6412.0,4171.0,5707.0,6183.0,6080.0,6196.0,5838.0,6573.0,6097.0,6677.0,6423.0,2827.0,4545.0,4226.0,4566.0,4743.0,4181.0,4474.0,1143.0,1142.0,1017.0,1008.0,994.0,1244.0,1365.0,1367.0,939.0,836.0,630.0,520.0,510.0,520.0,420.0,190.0,180.0,550.0,252.0,195.0,185.0,195.0,181.0,368.0,297.0,195.0,185.0,194.0,185.0,196.0,184.0,195.0,149.0,152.0,150.0,148.0,133.0,134.0,157.0,129.0
Techniczny koszt wytworzenia produkcji sprzedanej,5976.0,1490.0,674.0,61601.0,2706.0,2491.0,3678.0,4291.0,2172.0,2423.0,6054.0,6721.0,7038.0,5212.0,7031.0,-1254.0,3532.0,3526.0,3512.0,2376.0,3026.0,2892.0,2750.0,4150.0,2892.0,3154.0,2755.0,3095.0,2769.0,883.0,1804.0,1947.0,1846.0,1757.0,1849.0,617.0,1357.0,1426.0,1453.0,1298.0,1375.0,1373.0,1151.0,950.0,1097.0,2012.0,748.0,693.0,609.0,892.0,731.0,1028.0,713.0,889.0,957.0,571.0,642.0,627.0,615.0,692.0,793.0,691.0,721.0,876.0,551.0,693.0,945.0,480.0,518.0,982.0,678.0,1665.0,653.0,716.0,766.0,889.0
Koszty sprzedaży,0.0,0.0,0.0,1493.0,234.0,152.0,214.0,193.0,816.0,235.0,730.0,-616.0,456.0,460.0,716.0,177.0,282.0,350.0,374.0,195.0,360.0,462.0,424.0,258.0,329.0,329.0,467.0,941.0,761.0,-433.0,131.0,367.0,299.0,58.0,189.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koszty ogólnego zarządu,481.0,407.0,799.0,5669.0,1093.0,1092.0,1303.0,2373.0,1707.0,2578.0,1321.0,6248.0,2749.0,2781.0,2761.0,2384.0,2562.0,2893.0,2260.0,2701.0,2437.0,1538.0,2598.0,2041.0,2119.0,2552.0,1982.0,2703.0,1936.0,-474.0,1063.0,1421.0,1285.0,1514.0,1457.0,2553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zysk ze sprzedaży,254.0,-380.0,-916.0,2925.0,-1383.0,-1420.0,-1767.0,-2524.0,-1342.0,-2029.0,-398.0,-5659.0,-1372.0,-1271.0,-1163.0,1303.0,203.0,758.0,266.0,-1101.0,-116.0,1291.0,308.0,-253.0,498.0,538.0,893.0,-62.0,957.0,2851.0,1547.0,491.0,1136.0,1414.0,686.0,1227.0,-214.0,-284.0,-436.0,-290.0,-381.0,-129.0,214.0,417.0,-158.0,-1176.0,-118.0,-173.0,-99.0,-372.0,-311.0,-838.0,-533.0,-339.0,-705.0,-376.0,-457.0,-432.0,-434.0,-324.0,-496.0,-496.0,-536.0,-682.0,-366.0,-497.0,-761.0,-285.0,-369.0,-830.0,-528.0,-1517.0,-520.0,-582.0,-609.0,-760.0
Pozostałe przychody operacyjne,227.0,79.0,294.0,820.0,88.0,75.0,761.0,11361.0,145.0,2788.0,1018.0,53250.0,96.0,7034.0,128.0,6084.0,207.0,6003.0,-3603.0,466.0,-4392.0,6508.0,-8432.0,35999.0,3823.0,16969.0,9853.0,-9583.0,966.0,-6889.0,-4547.0,-2986.0,3590.0,3978.0,-91.0,-8391.0,-1254.0,-8430.0,-289.0,18088.0,-336.0,-367.0,-1794.0,5346.0,68.0,-1883.0,-5045.0,7595.0,-1586.0,-94.0,278.0,6438.0,633.0,-12053.0,681.0,5518.0,313.0,-1062.0,4085.0,-2067.0,-1628.0,-18510.0,-125.0,29635.0,-612.0,161.0,278.0,9422.0,-22.0,-420.0,10.0,6349.0,0.0,-1092.0,44.0,11304.0
Pozostałe koszty operacyjne,224.0,17.0,2151.0,576.0,53.0,-56.0,351.0,4193.0,90.0,84.0,178.0,4196.0,30.0,411.0,474.0,-312.0,190.0,247.0,-211.0,1143.0,67.0,541.0,232.0,1775.0,1299.0,2012.0,839.0,2043.0,485.0,949.0,298.0,-1110.0,36.0,610.0,551.0,1981.0,1.0,15.0,1.0,5.0,0.0,0.0,0.0,12.0,43.0,0.0,66.0,111.0,26.0,24.0,2.0,-3.0,62.0,5.0,4.0,4.0,6.0,1.0,6.0,127.0,0.0,0.0,23.0,106.0,0.0,1.0,6.0,2.0,1.0,0.0,7.0,108.0,0.0,0.0,1.0,1569.0
Zysk operacyjny (EBIT),257.0,-318.0,-2773.0,3169.0,-1348.0,-1289.0,-1357.0,4644.0,-1287.0,675.0,442.0,43395.0,-1306.0,5352.0,-1509.0,7699.0,220.0,6514.0,-3126.0,-1778.0,-4575.0,7258.0,-8356.0,33971.0,3022.0,15495.0,9907.0,-11688.0,1438.0,-4987.0,-3298.0,-1385.0,4690.0,4782.0,44.0,-9145.0,-1469.0,-8729.0,-726.0,17793.0,-717.0,-496.0,-1580.0,5751.0,-133.0,-3059.0,-5229.0,7311.0,-1711.0,-490.0,-35.0,5603.0,38.0,-12397.0,-28.0,5138.0,-150.0,-1495.0,3645.0,-2518.0,-2124.0,-19006.0,-684.0,28847.0,-978.0,-337.0,-489.0,9135.0,-392.0,-1250.0,-525.0,4724.0,-520.0,-1674.0,-566.0,8975.0
Przychody finansowe,16.0,48.0,31561.0,-9918.0,199.0,487.0,2305.0,-2275.0,138.0,299.0,-258.0,873.0,1370.0,3748.0,497.0,-2160.0,677.0,1070.0,687.0,1121.0,3146.0,-1839.0,992.0,1424.0,612.0,784.0,78.0,-27.0,4648.0,-1647.0,2598.0,624.0,103.0,422.0,-272.0,-11.0,158.0,1646.0,185.0,166.0,179.0,148.0,141.0,105.0,146.0,163.0,3443.0,180.0,179.0,183.0,191.0,202.0,197.0,202.0,202.0,205.0,204.0,198.0,197.0,230.0,224.0,9167.0,148.0,154.0,155.0,158.0,164.0,227.0,338.0,481.0,560.0,381.0,43.0,43.0,42.0,1246.0
